gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type2_37	1	0	2	1	6	2	0	6	4	2	0	6	1	0	0	0	10	0	0	0	3	0	0	11	1	0	0	8	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	1	2	0	0	0	4	0	0	0	0	3	3	8	0	0	4	0	0	0	1	0	0	0	0	1	3	1	0	4	0	0	0	5	0	0	6	0	1	1	2	0
cell_type2_38	0	6	2	0	3	1	0	0	0	5	0	1	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	2	0	3	2	0	1	0	0	0	0	0	0	0	0	5	1	2	0	2	1	4	0	11	0	1	0	2	0	0	2	0	1	1	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	3	0	2	0	1	0	0	2	0	2	0	2	0	1	0
cell_type2_39	0	3	2	0	1	1	2	3	1	2	0	2	1	0	0	0	15	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	1	0	2	4	0	2	1	1	0	0	0	1	4	0	3	0	0	1	0	0	0	4	0	0	14	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	4	0	2	0	1	0	2	0	4	2	0	0	1	3	0	2	1	0	0	0	4	0	0	0	0	0	0	0
cell_type2_40	1	6	2	1	1	0	0	0	3	4	0	11	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	7	0	0	1	0	1	0	0	0	0	0	0	3	0	6	0	0	0	1	5	0	1	5	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	6	0	0	2	0	1	0	0	5	0	0	0	5	0	0	1	0	0	12	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0
cell_type2_41	2	5	5	0	3	0	0	0	1	8	0	4	3	0	0	0	2	0	1	0	5	2	0	0	0	1	0	3	0	2	3	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	1	0	2	8	1	0	2	0	0	8	2	0	0	2	0	1	0	0	1	0	7	0	0	1	0	1	5	0	0	0	0	0	5	0	0	3	0	0	2	6	0	1	0	0	0	0	0	0	6	12	2	0	4	0
cell_type2_42	0	4	0	1	0	1	2	0	0	0	1	5	0	1	0	4	3	0	0	0	1	0	2	2	0	1	0	4	0	0	2	0	0	0	0	0	2	0	1	0	0	5	0	1	0	1	0	2	0	3	0	2	1	0	0	0	0	0	1	0	1	0	0	1	1	0	10	0	0	2	1	3	0	0	0	0	0	0	2	0	0	2	0	2	1	0	0	2	0	0	0	0	1	3	0	0	0	0	3	0
cell_type2_43	1	1	2	1	5	0	1	4	0	4	0	3	0	0	0	0	3	0	1	0	1	1	0	2	1	0	0	7	0	14	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	0	4	0	1	2	0	0	0	3	0	0	2	0	0	3	0	0	0	8	0	0	1	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	2	1	2	1	8	0	0	1	0
cell_type2_44	1	1	3	0	14	0	1	2	0	1	0	3	1	0	0	0	7	0	0	0	7	0	0	5	0	0	0	5	1	0	0	0	1	0	0	5	0	1	1	0	1	4	0	2	0	2	3	1	1	4	0	0	0	2	0	0	0	0	0	3	0	1	0	0	4	1	0	0	1	6	0	0	2	1	1	0	0	0	0	0	2	0	0	0	1	1	0	0	2	0	0	0	0	0	2	0	3	0	1	0
cell_type2_45	0	7	1	3	0	0	1	0	0	5	0	4	0	0	0	0	4	0	0	0	3	10	0	1	0	0	0	0	0	1	2	0	1	1	0	2	0	0	0	0	0	1	1	1	2	1	0	3	3	7	0	1	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	3	0	1	0	5	4	2	0	0	2	0	0	0	0	1	0	6	0	0	0	2	0
cell_type2_46	1	7	1	0	1	1	4	1	0	0	0	9	0	1	0	0	4	0	2	0	1	2	0	0	1	0	0	2	0	1	2	1	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	3	1	0	0	1	0	3	0	0	2	0	0	0	0	0	0	3	0	0	3	0	1	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	3	0
cell_type2_47	0	1	1	1	1	0	0	1	0	1	0	7	0	0	0	0	1	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	8	0	0	0	1	10	1	0	6	0	0	0	0	0	0	17	0	0	4	0	1	0	1	4	0	1	0	0	5	0	4	2	0	0	0	2	0	1	0	1	0	0	0	1	0	0	1	2	0	0	0	1	3	1	0	3	0	4	0
cell_type2_48	0	12	0	0	16	0	1	0	1	6	0	1	4	0	0	0	2	0	0	0	2	5	0	3	0	0	0	1	0	1	2	0	0	4	0	1	2	0	1	1	0	0	0	1	0	0	0	1	4	12	0	0	0	1	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	9	1	0	1	0	0	0	3	1	0	0	3	0	1	6	0	1	1	0	0	0	0	2	4	0	3	0	5	0
cell_type2_49	0	4	0	1	2	0	6	0	0	3	0	15	1	0	0	0	7	0	0	0	1	0	0	5	0	0	0	6	1	4	0	0	0	0	0	0	0	0	0	2	0	3	2	0	1	1	4	1	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	4	0	1	0	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	1	0	2	1	0	1	1	0	0	0	0	0	0	1	0	0	5	0
cell_type2_50	0	0	4	1	4	0	1	3	1	0	0	3	0	1	0	0	1	0	0	0	6	18	0	0	1	0	0	5	0	1	0	0	4	0	0	0	5	1	1	0	0	4	1	2	0	0	4	1	0	10	0	0	2	3	0	2	3	0	0	6	0	1	1	4	1	0	22	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	6	0	6	0	1	1	1	0	0	0	0	0	2	0	0	0	9	0
cell_type2_51	3	1	9	1	6	0	1	0	0	9	0	3	2	0	0	0	1	0	0	0	3	9	0	0	1	0	0	4	0	1	2	0	1	0	1	0	0	0	3	0	0	1	3	0	0	0	1	0	3	10	0	0	0	0	0	2	5	0	0	1	0	0	0	0	6	0	0	1	2	2	0	0	2	0	0	0	0	0	0	1	0	0	0	3	4	1	0	0	0	0	0	0	4	0	3	2	0	0	0	0
cell_type2_52	2	1	2	0	1	0	0	0	0	0	2	7	2	0	0	0	9	0	0	0	0	0	0	15	1	0	0	6	0	0	2	0	1	0	0	0	0	2	1	4	0	3	3	0	0	0	0	0	1	2	2	0	0	0	0	0	8	0	1	4	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	6	0	1	3	0	2	0	0	0	0	7	0	3	0	0	0	0	0
cell_type2_53	0	10	1	0	2	0	0	0	0	5	0	5	7	0	2	0	1	0	0	0	3	0	0	10	0	0	0	5	0	0	0	0	0	1	0	0	0	2	0	11	0	1	1	3	0	0	8	0	0	8	0	0	0	0	1	3	0	0	0	1	0	3	0	0	5	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0
cell_type2_54	0	5	1	0	7	0	0	0	0	5	0	6	0	1	0	0	3	0	0	0	4	0	0	1	2	1	1	0	0	0	2	0	0	1	0	0	0	0	0	4	0	1	1	2	2	0	0	3	0	12	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	2	4	0	1	1	0	0	0	1	0	0	0	1	2	0	1	0	2	0	0	0	1	0	1	0	0	0	0
cell_type2_55	0	10	1	0	6	0	0	0	1	2	1	16	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	8	0	0	6	2	1	1	0	0	2	2	1	0	0	1	0	3	2	0	0	0	5	7	0	0	0	0	0	0	8	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	3	4	0	0	1	0	2	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0
cell_type2_56	0	6	0	1	4	0	1	0	0	4	0	2	0	1	0	0	4	1	0	0	2	0	0	0	0	0	0	2	0	0	3	0	1	3	1	3	0	0	0	1	0	0	0	2	0	0	0	0	0	5	0	1	0	5	0	1	0	0	0	2	9	1	0	1	1	0	1	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0	10	0	1	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0
cell_type2_57	1	1	0	0	2	0	0	0	0	2	0	1	0	0	0	0	10	1	0	0	3	2	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	1	2	0	1	0	0	1	3	1	0	1	5	0	0	0	9	0	0	4	0	1	0	2	0	1	3	0	0	1	0	0	1	0	0	9	2	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	2	2	0	2	2	0	2	2	0
cell_type2_58	0	1	1	0	7	0	1	1	3	0	0	1	0	0	0	0	2	0	3	0	0	1	0	13	0	0	0	2	0	0	3	0	2	0	0	2	0	0	1	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	7	0	0	1	0	0	0	0	3	0	2	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	3	1	3	3	0	0	0	0	0	0	2	0	2	0	1	0	0	0
cell_type2_59	1	14	0	0	1	0	0	1	0	1	1	2	0	0	0	3	3	0	0	0	3	0	0	2	0	0	1	7	0	0	2	0	1	0	0	3	0	1	0	3	1	19	0	5	0	0	1	0	0	6	0	0	1	1	0	0	0	0	0	7	0	0	1	0	3	0	7	1	1	5	0	2	5	0	0	0	0	0	8	4	0	0	0	0	2	2	0	1	0	0	0	0	0	0	5	2	0	0	2	1
cell_type2_60	0	5	0	0	2	0	0	0	0	0	0	5	0	0	0	0	12	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	3	1	0	3	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	3	0	0	1	0	0	8	0	3	0	0	0	0	0	2	0	1	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0	2	0
cell_type2_61	0	10	0	0	5	0	2	2	0	6	0	0	0	1	0	0	8	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	2	0	0	1	2	3	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	3	1	0	0	1	0	0	9	0	0	0	4	0	3	0	0	0	2	1	0	2	0	0	0	0	2	1	4	0	1	0	3	0
cell_type2_62	0	1	1	2	0	0	0	8	0	2	0	13	0	0	0	4	7	0	2	0	4	0	0	2	0	1	1	8	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	3	0	1	0	2	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	1	0	0	0	0	3	0	1	1	0	0	2	1
cell_type2_63	0	2	0	0	0	0	0	0	0	1	0	8	3	0	1	0	1	0	0	0	7	0	0	0	0	0	0	5	0	1	1	0	4	0	1	0	0	1	0	1	0	1	5	2	0	1	0	0	0	15	0	0	0	2	3	0	2	0	0	1	0	0	0	0	1	0	2	1	0	1	1	3	1	0	0	0	0	0	1	2	1	0	2	2	3	3	0	2	0	0	1	0	0	0	0	0	1	0	2	0
cell_type2_64	4	12	0	0	2	2	0	2	0	4	0	6	1	0	0	0	5	1	0	0	1	1	0	0	0	0	0	2	0	0	1	0	5	0	0	0	0	1	0	6	0	5	0	0	0	0	5	1	0	3	2	0	1	0	0	0	14	0	0	0	0	0	2	2	0	1	3	0	0	0	0	4	3	0	0	0	0	0	0	1	0	0	1	1	3	4	0	0	0	1	0	0	1	3	8	2	4	0	1	0
cell_type2_65	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	2	0	0	3	1	1	0	2	0	1	7	0	1	0	0	5	0	0	1	5	1	0	1	1	0	3	1	3	1	6	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	2	1	3	0	4	1	0	2	0	1	0	0	1	0	1	1	0	0	2	1
cell_type2_66	0	2	3	0	0	1	0	2	0	3	0	8	1	0	0	0	2	0	3	0	2	0	2	0	0	0	0	2	0	2	1	0	2	0	0	0	7	1	1	0	2	3	2	1	0	0	6	0	1	0	0	0	0	0	0	11	3	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	4	0	0	0	0	0	1	0	0	0	0	1	0	3	0	4	0	0	1	2	1	1	2	6	1	0	0	0
cell_type2_67	7	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	12	0	3	0	8	1	0	14	0	0	1	4	0	0	0	0	3	1	0	0	0	0	0	9	1	4	0	5	0	1	0	0	0	2	3	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
cell_type2_68	4	6	0	0	14	0	0	1	0	4	0	2	3	0	1	0	1	0	0	0	4	0	0	10	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	1	1	1	1	3	0	1	0	0	1	6	0	0	0	0	0	1	5	0	0	1	0	0	0	2	1	1	6	1	0	2	2	1	7	0	8	0	0	0	2	0	2	0	0	0	2	0	0	3	0	0	0	0	0	0	8	0	0	0	1	0
cell_type2_69	0	8	0	2	8	0	0	0	3	1	2	6	0	0	0	0	2	0	1	0	0	0	1	11	1	0	0	5	0	5	0	0	0	0	2	3	1	1	0	0	0	5	0	4	0	1	4	0	0	1	0	0	0	1	0	1	9	0	0	17	0	1	0	1	1	0	4	0	2	1	0	2	0	1	3	0	0	0	0	0	2	1	4	2	7	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0
cell_type2_70	0	2	0	0	3	0	3	3	0	6	0	13	0	0	0	2	14	0	0	0	0	0	0	10	1	1	1	1	0	1	1	0	1	0	0	0	0	2	1	0	0	2	2	1	0	0	2	1	1	9	0	0	2	0	0	4	2	0	0	6	0	0	0	2	0	0	0	0	1	3	2	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	2	1	3	0	0	0
cell_type2_71	0	5	1	1	8	1	0	1	0	3	0	7	6	1	0	0	8	0	1	0	1	0	0	4	0	0	0	8	0	0	2	0	0	0	0	0	5	0	1	4	0	16	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	10	0	0	0	2	3	0	1	2	1	1	0	1	4	1	1	0	0	1	1	0	0	0	0	0	5	2	0	1	1	4	0	0	0	0	1	0	2	0	3	0
cell_type2_72	0	4	0	0	5	1	1	3	0	1	0	1	0	0	0	2	9	1	3	0	4	0	0	8	1	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	31	2	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	5	2	3	0	0	0	0	0	0	0	5	0	3	0	0	4	0	1	0	0	4	0	2	4	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0
cell_type2_73	0	6	1	1	7	0	0	3	0	0	0	12	0	0	0	0	7	0	0	0	2	0	0	2	3	0	0	1	0	1	0	0	4	0	0	0	4	1	1	0	0	5	1	1	0	1	1	0	1	5	0	0	1	0	0	0	0	0	0	7	0	2	0	1	1	0	2	0	0	6	0	6	2	1	1	0	0	0	1	1	0	1	3	1	1	0	0	0	0	0	0	3	0	0	1	0	2	0	3	0
cell_type2_74	0	1	2	0	1	1	0	0	0	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	7	0	3	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	2	0	1	1	0	0	2	3	0	0	0	0	0	0	1	1	0	5	1	0	2	1	0	1	1	1	0	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	2	1	0	2	0	0	0	0	0
cell_type2_75	0	4	1	0	0	0	1	3	4	3	6	3	0	0	0	4	1	0	1	0	0	0	0	9	2	0	0	2	0	3	1	0	3	0	0	0	0	0	1	1	0	1	1	2	0	1	2	1	1	3	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	5	2	1	2	0	2	1	0	2	0	0	0	2	0	0	0	0	1	3	5	1	1	0	2	0	0	0	1	1	0	1	0	5	1
cell_type2_76	0	1	0	0	0	0	0	13	3	0	0	4	0	0	0	0	3	0	1	0	8	0	0	0	0	1	1	6	1	0	5	0	0	4	2	4	0	0	0	8	0	2	2	4	0	0	4	1	0	6	1	1	0	0	0	6	7	0	0	3	1	0	0	0	0	0	5	0	0	1	0	4	2	1	4	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	0	0	0	4	0	0	0	2	0
cell_type2_77	0	1	0	0	3	0	0	0	2	2	2	4	0	0	0	1	3	0	4	0	0	4	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	12	1	0	1	0	0	0	0	5	0	0	0	14	0	0	4	0	0	13	0	0	1	0	0	1	4	0	0	3	2	4	1	0	1	0	0	0	1	1	0	0	0	2	0	1	0	0	4	0	0	0	0	0	3	0	1	0	0	1
cell_type2_78	0	2	1	0	5	0	0	0	0	0	0	8	0	0	0	2	3	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	4	0	0	1	3	0	1	5	1	0	2	3	3	0	4	0	0	0	0	0	0	0	1	2	1	0	1	0	1	0	0	6	0	0	3	0	1	4	0	0	0	0	1	1	0	1	0	0	0	9	3	0	1	0	1	0	0	4	0	8	1	1	0	3	1
cell_type2_79	1	10	0	0	0	0	2	0	1	1	1	2	0	5	1	5	2	0	0	0	1	1	0	2	0	2	0	4	0	0	0	0	2	0	0	2	0	0	0	0	0	1	2	1	0	0	0	0	0	4	0	0	2	0	2	0	3	0	0	1	0	0	0	4	0	0	1	0	0	0	1	1	2	0	4	0	0	0	1	0	0	1	3	0	2	4	0	1	1	0	0	0	0	0	0	0	0	0	3	1
cell_type2_80	0	8	0	1	14	0	1	4	0	1	0	3	0	1	1	2	4	0	0	0	2	0	1	0	0	1	0	3	2	2	0	0	3	0	0	1	5	0	0	1	0	0	0	0	0	2	0	0	4	4	0	0	1	1	0	0	1	0	0	5	0	0	0	3	0	0	2	1	0	2	1	0	4	1	2	0	0	0	0	0	2	1	1	1	5	7	0	2	2	0	0	0	0	0	3	0	0	0	4	0
cell_type2_81	1	2	0	0	1	0	0	1	0	1	0	2	0	2	0	4	6	0	0	0	1	0	0	1	1	0	0	2	0	4	0	2	0	0	0	0	2	2	2	0	0	0	3	0	0	1	3	0	1	3	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	4	0	0	0	1	0	2	0	1	0	4	0	2	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0
cell_type2_82	6	0	0	1	3	0	0	2	0	0	1	2	2	0	0	1	3	0	0	0	0	0	0	5	0	0	0	5	0	0	1	0	4	4	0	0	0	1	0	0	0	2	0	1	0	3	8	0	0	5	0	0	0	0	1	0	2	0	1	0	0	0	0	1	10	0	6	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	8	0	1	0	0	0	0	0	0	0	3	3	0	0	3	0
cell_type2_83	0	15	0	1	14	0	3	0	0	0	0	7	2	1	0	0	2	0	3	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	3	0	0	7	0	0	0	2	0	0	2	0	2	5	2	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	1	0	6	0	0	1	0	0	6	4	0	1	1	0	0	0	0	5	0	1	1	0	2	1
cell_type2_84	1	2	0	1	5	1	0	1	0	0	0	0	0	0	1	1	2	0	3	0	4	0	1	0	0	0	0	8	0	1	2	0	0	0	1	0	0	0	0	0	0	3	0	2	0	0	0	3	0	16	0	1	1	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	3	0	1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	6	0	1	0
cell_type2_85	3	0	3	0	2	0	1	4	5	4	1	15	1	0	0	0	9	0	1	1	4	0	0	2	1	0	0	2	0	2	1	0	5	0	1	0	2	1	1	0	0	1	0	0	0	1	1	6	0	5	0	3	0	0	0	0	1	2	0	0	0	0	0	0	2	0	1	0	0	3	0	0	4	1	0	0	0	0	0	0	0	4	0	4	9	0	0	0	0	0	0	3	1	2	11	0	0	0	0	0
cell_type2_86	0	11	5	4	11	0	0	0	6	8	0	5	0	1	2	9	3	0	0	0	3	3	0	2	0	0	0	3	0	0	1	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	4	0	6	0	0	0	0	0	1	0	0	2	6	2	0	0	0	0	0	0	0	0	6	0	0	0	4	0
cell_type2_87	0	7	0	4	4	1	1	0	7	1	1	7	0	0	0	0	0	0	1	0	1	0	0	6	1	0	1	6	0	0	0	0	2	0	0	2	0	0	2	0	0	3	1	2	0	2	3	0	0	4	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	8	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0
cell_type2_88	0	9	1	1	4	0	0	2	2	9	0	12	0	0	0	0	12	0	0	0	0	0	0	6	1	0	0	5	0	1	2	0	1	0	0	3	0	1	0	0	0	0	0	3	0	0	14	0	0	2	0	0	1	0	0	0	11	0	1	0	0	5	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	1	1	0	0	1	4	2	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0
cell_type2_89	0	1	0	0	4	0	0	0	1	4	0	12	0	0	0	0	1	0	0	0	1	0	2	2	1	0	0	7	0	0	1	0	1	0	3	4	2	1	1	1	0	6	2	1	0	1	0	0	2	6	0	0	0	1	0	3	1	0	0	6	0	2	0	3	0	0	1	0	0	2	0	6	3	1	1	0	0	0	0	0	0	0	3	0	3	1	0	4	0	0	0	0	0	1	1	0	0	0	1	4
cell_type2_90	0	3	0	1	0	1	0	1	3	3	0	2	0	1	0	0	11	0	1	0	0	4	0	0	0	0	0	5	0	3	0	0	2	0	1	0	0	0	0	0	0	6	0	0	1	0	0	4	0	2	0	0	1	2	0	1	6	0	0	5	0	0	0	1	0	0	0	1	2	1	1	0	2	1	1	0	0	0	4	1	0	2	3	0	3	2	1	0	1	0	0	0	0	0	10	2	0	0	0	0
cell_type2_91	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	2	1	7	0	0	5	2	0	0	2	0	0	4	0	0	0	0	1	0	0	0	7	0	1	2	3	0	0	0	0	1	2	0	0	0	0	0	2	3	0	1	8	0	0	0	0	4	0	0	0	1	4	0	1	0	0	1	0	0	1	2	0	1	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	1	0	4	0
cell_type2_92	1	0	1	1	1	0	3	4	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	3	0	0	0	1	3	0	0	1	0	1	1	0	0	0	2	1	0	0	0	0	0	16	0	0	0	0	0	0	1	2	0	1	0	0	0	1	3	0	6	0	0	6	0	2	0	0	4	0	0	0	0	3	1	0	3	0	4	0	0	1	0	0	0	0	0	1	0	0	7	0	4	0
cell_type2_93	0	10	1	0	2	0	1	1	1	1	0	4	1	0	0	0	3	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	1	3	0	0	0	1	0	0	2	4	0	1	0	0	0	0	4	0	0	0	0	0	0	2	0	0	4	0	1	1	0	6	1	0	1	0	0	0	1	3	2	2	7	4	4	1	0	0	1	0	0	0	1	6	2	0	3	0	0	1
cell_type2_94	3	4	0	0	1	0	1	3	1	6	0	2	2	1	0	1	7	0	0	0	0	0	0	0	0	0	0	9	0	1	1	0	1	0	0	3	0	0	1	1	0	1	5	0	0	1	0	9	1	14	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	3	2	0	3	5	1	0	0	0	1	0	1	1	2	6	4	2	4	0	1	0	0	0	0	0	1	3	0	0	0	10	0
cell_type2_95	0	5	1	0	4	1	1	1	6	3	0	3	2	0	0	0	5	0	0	0	1	2	0	3	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	3	1	15	0	0	0	2	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	2	8	2	0	3	0	3	0	1	0	0	8	4	0	0	1	0
cell_type2_96	0	9	1	0	2	0	1	0	3	3	0	11	0	1	0	3	4	0	0	0	0	0	0	7	2	0	4	2	0	4	1	0	0	0	3	1	1	0	1	0	0	0	0	3	0	1	3	1	0	3	0	0	0	1	0	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	4	1	0	0	0	1	0	2	1	0	0	1	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1
cell_type2_97	2	2	1	0	7	0	1	1	0	3	1	0	1	0	0	0	10	0	0	0	6	0	0	0	1	0	1	3	0	8	0	0	1	0	0	0	8	0	0	0	1	5	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	13	0	0	0	1	0	0	4	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	1	0	5	2	0	1	0	1	0	0	1	0	0	1	2	0	4	0
cell_type2_98	3	7	1	0	4	1	1	2	0	6	0	3	5	0	1	0	2	0	0	0	3	0	0	4	0	0	0	3	0	0	3	0	0	2	0	0	9	0	0	7	0	2	4	0	0	2	0	0	0	3	0	0	0	0	0	6	10	0	1	4	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	3	9	0	1	0	0	0	0	0	0	5	3	0	0	0	0
cell_type2_99	0	4	2	1	0	0	1	5	3	4	0	5	0	0	0	0	6	0	6	0	2	0	2	2	2	0	1	0	1	2	5	0	0	0	0	8	0	2	0	0	0	6	0	0	0	0	0	0	1	7	0	0	0	0	0	8	0	2	0	5	0	0	0	3	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	5	5	0	0	0	1	0	0	0	0	2	2	0	1	0	0
cell_type2_100	0	6	0	0	0	0	0	2	0	2	0	1	0	0	0	2	4	0	0	0	6	0	0	2	1	1	3	10	0	0	2	0	0	0	0	0	0	2	0	1	0	10	5	3	0	0	1	0	0	3	0	1	0	2	0	1	8	0	0	1	0	1	1	2	0	0	1	0	0	1	1	2	1	0	1	0	0	0	1	0	0	3	2	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0
cell_type2_101	3	4	3	0	2	0	0	1	0	8	0	0	1	0	0	0	1	0	0	0	1	4	0	2	1	0	1	10	0	1	0	0	2	2	0	0	0	0	0	9	0	4	2	3	0	0	0	0	1	7	0	0	0	0	0	0	3	0	0	6	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	5	0	0	0	0	2	5	0	1	1	0	2	0	5	2	2	2	0	0	1	0
