gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type3_99	3	3	0	0	11	0	2	4	0	2	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	1	1	2	0	0	3	0	0	0	2	0	2	1	1	0	0	0	0	0	3	0	0	0	0	5	8	1	0	7	10	2	1	0	1	1	0	1	0	0	2	0	1	0	4	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	3	1	6	0	0	0	0	1	5	0	0	0
cell_type3_100	7	4	0	0	6	2	0	8	0	2	0	1	1	0	3	6	0	0	0	2	1	0	0	3	0	0	0	8	0	1	0	0	1	0	3	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	1	0	1	8	0	0	0	0	0	2	1	1	0	0	0	1	0	5	0	1	0	0	4	2	0	1	2	0	6	1	13	0	0	2	0	0	0	0	10	0
cell_type3_101	1	0	0	1	3	1	0	4	0	0	0	0	0	0	0	9	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	1	1	1	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	9	4	0	27	5	1	0	0	0	2	0	1	1	0	1	0	1	2	0	3	0	1	2	0	0	1	1	0	0	0	0	0	0	5	1	1	6	0	1	0	5	0	0	0	1	0
cell_type3_102	1	1	0	1	1	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	2	0	0	0	1	2	1	0	0	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	2	5	14	0	0	6	15	4	0	0	0	1	0	0	0	1	0	0	1	0	1	11	0	4	2	2	0	0	1	0	1	0	0	1	3	6	0	0	1	1	0	0	3	0	2	0	0	4
cell_type3_103	2	4	0	0	2	0	1	0	1	2	0	0	1	0	0	4	0	1	0	1	2	2	0	3	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	2	0	2	2	0	0	0	0	1	3	0	0	1	1	0	0	0	2	8	0	0	4	0	1	0	0	0	1	0	0	0	0	1	3	2	0	1	2	0	0	0	0	0	0	0	0	0	9	0	3	1	11	0	0	0	8	6	0	0	1	0
cell_type3_104	0	1	0	0	1	0	0	2	0	3	0	0	0	0	0	21	0	0	0	0	2	1	0	5	0	0	0	2	1	0	0	0	0	0	2	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	2	1	0	2	8	6	0	0	0	0	2	0	0	0	0	2	0	2	0	4	1	0	4	0	2	1	0	1	1	0	0	0	0	1	6	5	0	2	0	0	0	0	1	0	0	3	1
cell_type3_105	0	0	0	0	5	0	1	4	0	1	0	2	0	0	2	2	2	0	0	0	0	0	0	6	0	0	0	6	0	1	0	0	2	0	0	2	0	0	0	1	2	4	0	0	0	0	0	0	1	0	1	0	0	0	7	0	0	1	13	0	4	0	0	7	0	0	0	1	0	3	1	0	4	0	0	0	2	1	0	0	0	0	6	0	0	0	3	3	1	0	3	0	0	0	0	0	0	0	0	3
cell_type3_106	1	2	0	0	4	0	3	4	0	0	0	1	1	0	0	14	0	0	0	0	6	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	1	0	1	2	0	2	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	7	0	0	1	0	1	0	0	0	1	0	0	0	3	0	1	1	0	0	4	3	0	2	0	0	3	0	0	0	1	0	4	1	8	0	0	2	0	0	0	0	0	0
cell_type3_107	0	1	0	0	0	2	0	0	0	1	0	2	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	3	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	3	1	1	1	1	1	6	1	0	1	1	0	0	0	0	5	0	0	2	1	5	0	1	0	0	0	0	5	0	2	0	3	0	13	0	0	0	0	0	1	0	1	0
cell_type3_108	1	1	2	0	11	1	0	0	1	1	0	0	0	0	3	7	0	4	0	0	1	0	0	11	0	0	0	2	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	22	4	1	0	0	0	0	0	0	2	2	0	1	1	1	3	2	0	0	1	1	0	3	0	2	1	0	1	0	0	11	6	1	0	0	0	0	0	0	5	0	0	0
cell_type3_109	0	3	0	0	2	2	0	4	1	0	0	0	0	0	3	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	2	0	0	2	0	1	1	0	0	5	0	0	0	0	0	7	0	1	6	5	0	0	0	0	1	0	3	0	1	0	1	0	1	3	1	0	1	0	0	0	1	0	0	4	0	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0
cell_type3_110	11	6	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	4	1	1	0	6	0	0	0	1	0	0	0	0	0	3	1	4	1	0	2	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0	1	0	1	0	5	0	3	1	3	2	0	0	2	1	0	0	0	1	7	3	0	4	1	1	0	1	0	0	0	0	1	1	0	2	0	4	8	0	0	0	0	0	0	1	1	0
cell_type3_111	1	1	0	0	4	2	0	7	0	0	0	1	0	0	1	12	0	1	2	0	2	0	0	4	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	5	1	1	0	0	5	0	0	2	0	0	1	0	8	0
cell_type3_112	0	1	0	0	17	2	0	4	0	3	1	0	0	0	12	6	2	1	0	0	0	0	0	8	0	0	0	1	0	3	0	0	2	0	4	2	0	1	1	0	1	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	5	5	0	2	0	3	0	1	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	1	4	0	0	0	2	0	3	1	8	0	2	0	0	0	0	0	1	0
cell_type3_113	0	0	0	0	3	6	1	2	2	0	0	2	0	0	1	19	1	0	0	1	0	0	0	0	1	0	0	13	0	0	0	0	0	1	3	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	2	0	0	1	0	0	0	7	0	0	0	0	5	0	0	0	4	1	2	0	1	1	1	2	0	0	3	0	1	0	0	0	1	1	0	3	0	0	10	4	5	0	0	0	0	1	0	0	8	0
cell_type3_114	2	1	1	0	0	0	1	6	0	0	0	1	0	1	0	18	1	0	0	0	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	2	0	1	10	4	4	1	4	0	0	0	0	0	0	2	0	5	0	0	4	0	5	2	0	0	1	1	0	0	0	0	0	5	0	4	0	0	1	0	0	0	0	3	0
cell_type3_115	9	3	0	0	9	3	0	5	0	3	0	0	0	0	0	13	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	3	4	0	0	0	0	0	4	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	4	10	2	0	0	1	1	1	1	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	5	0	1	3	13	0	0	0	0	0	0	0	1	0
cell_type3_116	0	1	0	0	12	2	0	0	2	0	0	1	0	0	2	3	0	0	0	0	0	2	0	0	0	0	1	3	0	0	2	0	0	1	10	1	0	1	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	1	0	0	3	2	0	0	2	0	1	1	0	0	1	0	1	0	1	0	13	0	0	2	3	3	0	0	0	0	0	0	2	0	1	0	6	0	3	0	0	0	0	0	2	0	0	0
cell_type3_117	2	0	0	0	10	2	1	4	4	2	0	0	0	0	0	3	0	0	2	7	2	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	2	4	0	1	0	1	0	2	1	0	1	0	1	1	12	0	0	2	0	3	0	0	0	0
cell_type3_118	0	3	0	0	4	2	0	5	2	0	0	0	0	0	9	8	0	0	0	1	2	0	0	2	0	0	0	0	0	1	2	0	0	0	4	0	0	4	1	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	3	0	3	0	0	0	0	1	1	2	0	0	2	0	2	1	0	0	0	4	0	1	0	0	0	1	2	0	5	0	0	3	13	0	3	4	1	0	0	0	1	0
cell_type3_119	3	0	0	0	0	2	0	2	0	2	0	0	1	0	1	16	1	1	0	2	1	3	0	2	0	0	0	0	0	2	1	0	0	1	1	2	0	1	1	3	0	1	0	0	0	0	0	0	3	0	2	0	0	1	1	0	0	17	13	1	0	0	1	3	0	0	0	0	0	1	1	0	5	8	0	0	0	3	0	0	1	0	1	0	0	0	1	6	0	0	1	0	0	0	0	1	0	0	0	1
cell_type3_120	0	0	0	0	5	1	2	2	1	0	0	0	0	2	6	11	1	0	1	0	2	1	0	2	0	0	0	8	0	1	0	0	0	1	1	0	1	0	5	1	0	1	2	0	0	0	0	0	2	0	0	0	3	2	1	0	1	5	2	0	0	0	2	1	0	0	0	1	0	0	0	0	10	0	0	3	3	0	0	0	0	1	0	0	2	2	8	1	1	0	6	1	0	1	0	0	0	1	2	0
cell_type3_121	0	0	1	2	2	1	0	2	0	0	0	0	0	0	7	2	0	0	0	0	1	0	4	5	0	0	0	0	0	1	0	0	0	1	2	0	0	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	3	0	2	0	0	0	0	0	0	2	0	3	0	2	2	2	0	0	0	1	0	0	1	2	0	1	10	2	1	2	0	1	2	1	2	0
cell_type3_122	1	3	0	0	10	0	0	3	0	0	0	0	0	0	5	2	0	0	0	2	0	1	0	2	0	0	0	9	0	0	2	0	0	0	3	0	0	0	1	0	1	1	2	1	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	0	1	2	3	0	0	0	2	0	1	0	0	0	1	6	0	1	0	2	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	7	0	0	1	0
cell_type3_123	0	0	0	2	0	0	0	5	1	1	0	1	0	0	4	9	0	0	0	2	1	0	0	2	0	0	0	4	0	0	1	1	1	0	1	0	0	0	2	0	1	0	2	0	2	0	2	0	0	1	0	0	2	0	0	0	0	5	0	1	2	0	6	0	4	1	2	0	0	0	2	0	1	11	0	1	0	0	2	1	0	0	2	0	1	0	1	0	4	4	3	1	0	2	1	0	0	0	6	0
cell_type3_124	0	2	0	0	0	7	0	15	1	1	0	0	0	0	6	8	1	0	0	0	1	0	0	2	0	0	0	0	0	5	0	0	1	0	2	1	0	0	3	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	2	0	1	1	3	3	0	0	1	1	0	0	0	0	9	0	0	2	0	1	0	0	0	0	2	1	3	0	1	5	3	1	5	1	0	4	0	0	0	0	2	0
cell_type3_125	1	0	0	0	10	0	1	6	0	0	0	0	1	0	0	10	1	0	1	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	3	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	6	8	0	0	0	0	3	0	1	0	0	0	1	2	1	13	0	0	7	4	1	0	0	0	1	5	0	0	0	0	3	0	0	8	1	0	0	2	2	0	0	0	0
cell_type3_126	0	4	0	0	1	2	0	7	0	1	0	1	0	0	4	3	0	0	2	5	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	1	2	1	1	1	4	0	0	0	0	0	1	1	0	0	1	0	0	3	0	0	3	0	0	0	1	0	2	0	0	0	1	0	1	0	0	6	0	0	8	0	2	0	1	0	11	0	0	2	0	0	4	0	6	0	0	0	0	0	1	0	2	0
cell_type3_127	0	1	0	6	4	2	0	0	0	2	0	0	1	0	5	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	2	0	0	0	9	0	0	0	2	0	0	1	0	0	1	1	0	0	0	4	5	0	0	3	5	0	0	0	0	6	0	0	1	1	2	0	1	0	4	14	0	2	2	0	1	0	1	0	1	0	1	0	0	1	3	0	1	1	0	0	1	1	1	2	0	0
cell_type3_128	3	2	3	1	0	0	0	3	1	0	0	2	0	0	1	4	0	1	0	0	3	0	0	10	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	2	0	0	0	3	0	0	0	1	1	2	3	0	0	0	1	0	0	0	0	7	1	2	0	0	0	3	0	0	0	0	0
cell_type3_129	1	6	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	18	0	0	0	0	0	1	3	0	0	5	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	3	0	2	0	9	4	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	1	0	1	0	0	0	4	0	5	0	4	2	0	1	0	0	1	1	5	0
cell_type3_130	0	1	0	0	11	0	1	2	0	2	0	0	0	0	1	3	4	0	0	1	1	4	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	2	6	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	3	1	2	0	1	1	0	0	0	1	3	12	0	3	0	1	1	0	0	0	0	2	0	0	2	0	4	1	4	0	5	0	1	0	2	0	5	0
cell_type3_131	0	1	0	0	2	1	0	1	1	1	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	1	0	1	0	1	1	0	0	1	3	0	0	2	5	0	0	2	1	2	2	1	0	0	0	0	0	0	0	1	6	2	0	4	12	2	3	0	2	1	0	0	0	2	0	0	4	1	2	3	0	0	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	1	7	0	0	5
cell_type3_132	3	1	0	1	2	0	0	6	0	2	0	0	0	0	0	6	0	0	0	2	0	0	0	8	0	1	1	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	4	0	0	0	1	0	0	0	2	1	0	1	0	0	0	9	0	0	0	2	0	1	0	2	0	0	1	1	0	0	19	0	2	2	0	0	1	1	1	0	4	0
cell_type3_133	1	2	1	0	4	0	0	1	0	1	0	0	1	0	2	8	0	0	0	0	0	0	0	19	0	1	0	4	0	1	0	0	0	1	2	3	0	1	0	0	0	0	1	1	0	0	1	0	2	0	0	1	0	1	3	8	0	2	5	0	0	4	1	0	0	0	0	0	0	0	1	0	3	2	0	0	1	3	3	2	0	0	9	0	0	0	1	5	0	1	1	0	0	0	1	0	0	0	0	2
cell_type3_134	0	1	0	0	0	1	0	0	0	1	0	0	0	0	4	2	0	0	0	0	3	0	0	7	0	0	0	0	0	0	1	0	1	1	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	2	0	1	3	1	0	1	0	0	0	4	0	3	0	0	1	0	0	8	0	1	3	0	0	1	0	0	1	0	1	0	0	1	0	0	0	4	0	3	0	0	2	0	0	1	1	1	0
cell_type3_135	1	0	0	4	1	0	0	7	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	3	1	0	0	0	1	4	0	0	0	0	1	0	0	3	13	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	13	0	0	2	4	0	0	0	0	2	0	2	0	1	0	3	2	1	2	1	0	7	2	2	2	1	1	0	3	1	0	0	0	4	0	1	1	0	0	0	0	2	0	1	0	0
cell_type3_136	0	2	0	2	5	0	1	3	1	1	0	0	0	0	3	2	0	0	0	0	9	2	0	5	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	4	5	0	2	0	3	0	0	0	0	2	1	0	3	1	2	1	0	1	3	0	2	1	0	0	0	0	1	0	0	0	2	3	2	0	0	0	0	0	0	0	8	0
cell_type3_137	0	1	0	2	8	0	1	4	0	4	0	0	0	2	2	0	0	0	0	1	0	3	0	1	0	0	0	1	0	1	0	0	0	0	3	1	0	1	0	2	1	0	0	3	0	0	2	0	1	0	1	0	0	0	5	0	1	17	1	0	2	0	0	12	0	0	0	1	0	0	1	2	0	10	0	0	4	0	1	0	1	0	1	1	0	0	0	3	0	1	5	0	0	0	0	2	1	0	3	1
cell_type3_138	2	1	1	0	13	0	0	0	0	2	0	0	0	0	2	10	0	1	0	2	3	0	0	5	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	2	1	1	1	0	1	0	2	0	1	0	0	0	1	0	0	0	0	7	11	0	2	0	0	2	1	0	0	3	3	0	0	0	6	1	0	3	4	1	0	0	0	0	0	1	0	1	0	7	3	0	15	0	0	2	1	1	0	0	4	9
cell_type3_139	0	0	0	0	8	0	0	6	0	3	0	2	0	0	1	2	1	0	1	1	0	0	0	1	0	2	0	3	0	0	1	0	1	1	2	1	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	3	1	1	0	4	6	0	0	0	1	4	0	0	0	0	0	0	1	0	3	7	0	0	4	0	0	1	0	0	4	0	0	0	2	4	0	0	0	0	0	0	2	5	1	0	0	4
cell_type3_140	0	0	2	0	0	0	1	0	2	5	0	0	0	0	4	7	0	0	1	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	3	4	0	2	2	5	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	1	0	14	15	1	0	0	1	1	0	1	0	0	0	0	2	1	3	10	0	0	4	2	0	1	1	0	3	0	0	0	1	3	0	1	2	0	0	0	0	0	0	1	0	3
cell_type3_141	0	1	2	0	8	0	0	7	0	1	0	2	0	0	10	5	0	3	0	1	1	0	0	10	0	1	0	2	0	1	3	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	5	0	0	8	5	1	0	0	2	5	0	1	0	0	0	0	0	1	2	1	0	5	2	2	0	2	1	0	0	1	1	0	0	2	6	2	19	0	0	0	2	1	0	1	2	0
cell_type3_142	1	0	0	3	2	2	0	2	2	0	0	0	0	0	3	6	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	3	0	0	0	0	0	5	0	0	0	4	0	1	1	2	0	2	0	0	4	0	0	1	0	0	0	1	1	0	0	1	5	2	4	0	1	3
cell_type3_143	0	1	0	2	3	3	0	0	0	3	0	0	0	4	1	7	1	1	0	2	8	0	0	1	0	0	0	0	0	0	1	1	2	1	3	0	0	1	4	0	0	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	10	0	2	0	0	1	0	0	1	0	0	6	0	3	3	0	2	0	3	0	1	0	4	0	12	1	1	0	0	0	0	2	0	0	0	0
cell_type3_144	0	0	0	1	7	0	0	2	0	2	0	0	0	0	4	4	0	0	4	1	0	0	0	3	0	0	1	0	0	1	0	0	3	1	3	1	0	2	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	0	0	1	0	4	1	0	0	0	1	4	0	0	0	0	0	2	0	0	0	9	0	1	0	4	0	0	1	0	13	1	2	1	1	0	4	1	3	0	0	2	0	0	0	0	9	0
cell_type3_145	0	0	0	7	4	1	0	7	0	1	0	2	0	1	0	3	1	0	0	0	1	0	0	2	0	0	0	0	0	4	1	0	0	2	2	0	0	0	4	1	0	0	0	2	0	0	0	1	5	1	0	0	1	0	0	0	0	6	0	0	0	0	0	4	1	0	1	0	1	0	3	0	0	0	0	1	2	2	4	0	1	0	0	0	0	0	5	0	1	1	4	0	0	0	1	0	0	0	3	0
cell_type3_146	1	1	0	0	1	0	0	3	0	1	0	5	0	0	15	12	1	0	0	4	2	0	0	15	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	3	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	6	2	2	0	9	0	0	0	0	2	1	0	5	0	2	1	0	0	1	2	0	0	1	0	0	0	1	1	1	0	0	2	6	0	0	1	5	0	0	0	11	0
cell_type3_147	1	0	0	0	8	2	3	2	5	1	0	1	0	0	2	0	1	0	0	0	5	0	0	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	9	0	2	0	0	1	0	0	0	1	0	0	1	0	6	7	0	0	2	1	0	2	1	0	4	0	0	0	1	1	0	0	5	0	0	0	1	1	0	0	0	0
cell_type3_148	0	0	0	0	3	0	0	3	2	0	0	1	0	0	3	6	0	1	0	1	0	0	0	6	0	0	1	0	0	0	0	0	0	2	2	2	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	12	0	0	0	0	0	1	0	8	0
cell_type3_149	0	0	0	0	3	1	0	10	1	1	0	0	0	0	7	8	2	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	6	1	0	1	1	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	3	1	0	0	0	6	0	0	1	0	3	0	0	0	2	3	0	0	2	3	0	1	0	2	0	0	0	0	5	0	2	0	4	0	0	1	0	0	0	0	3	0
cell_type3_150	0	2	2	0	3	1	2	0	0	0	0	0	0	0	0	9	0	0	0	7	8	0	0	7	0	0	0	1	0	0	0	0	0	0	6	0	0	1	0	0	1	1	5	1	0	0	0	0	0	0	2	0	0	0	2	0	0	17	11	1	0	0	0	1	0	0	0	4	1	0	4	0	3	1	0	4	5	2	1	1	3	0	3	0	0	0	2	1	0	2	3	0	0	3	0	0	1	1	0	4
cell_type3_151	0	1	0	0	4	2	1	0	0	3	0	0	0	0	3	4	0	0	0	0	0	0	0	9	0	1	0	6	0	5	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	7	5	0	20	5	3	1	0	0	1	0	0	1	2	0	0	2	1	1	6	0	1	0	1	0	1	3	0	3	0	0	0	0	2	0	0	9	0	0	1	0	4	0	0	0	3
cell_type3_152	0	0	0	0	2	3	0	3	1	0	0	1	1	0	0	7	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	2	0	1	0	0	1	2	0	0	0	0	1	0	2	0	0	0	1	1	3	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	2	1	0	2	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	1	11	0	0	2	0	1	0	1	1	2
cell_type3_153	0	0	0	0	0	1	1	0	1	0	1	2	0	0	2	7	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	2	0	1	1	9	0	0	0	4	2	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	6	0	0	2	3	1	0	1	0	1	1	0	0	1	0	1	2	0	3	4	2	0	1	0	0	1	0	1	2	4	0	4	3	5	0	1	4	0	0	0	0	1	1
cell_type3_154	2	0	0	0	1	2	0	1	0	1	0	2	0	0	2	15	3	0	0	0	6	0	0	5	0	0	0	1	0	0	1	0	0	1	2	0	0	3	0	1	0	0	2	1	1	0	0	1	4	0	0	0	0	0	0	0	0	10	0	3	1	0	0	2	5	0	1	1	0	0	2	0	2	0	0	0	1	5	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	2	0	2	0
cell_type3_155	0	2	0	0	0	2	0	0	2	0	0	1	1	0	0	4	0	1	0	0	1	1	0	4	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	1	0	0	0	0	0	5	0	0	3	3	2	0	0	0	6	0	0	0	0	0	0	1	0	2	3	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	4	0	0	0	3
cell_type3_156	0	3	0	0	1	0	4	2	2	0	0	0	0	0	1	1	0	0	0	2	3	0	0	4	0	0	0	1	1	2	1	0	0	1	2	0	0	2	0	2	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	7	0	0	0	1	3	0	0	0	3	0	1	0	0	0	1	5	0	1	1	1	0	1	0	0	0	0	1	0	1	0	6	1	1	0	0	3	0	0	0	0	2	0
cell_type3_157	0	3	1	0	0	0	0	0	0	5	0	2	0	0	4	2	0	0	0	0	2	0	0	2	1	0	0	2	0	0	0	0	0	0	1	0	0	2	1	0	1	0	1	0	0	0	0	1	1	0	0	0	1	4	10	0	0	2	0	1	0	1	0	5	0	1	0	0	0	0	0	0	5	2	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	2	0
cell_type3_158	0	1	0	0	4	0	0	0	0	6	0	0	0	3	5	0	0	0	0	0	4	0	0	1	0	0	0	5	0	0	0	0	0	0	2	1	0	0	0	2	0	0	1	2	0	0	0	0	2	0	0	0	3	0	0	0	0	7	21	0	0	0	0	1	1	0	1	1	0	0	3	2	14	6	0	2	1	2	0	2	0	2	2	1	0	2	2	1	3	0	0	1	0	0	0	1	1	1	4	2
cell_type3_159	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	4	0	1	0	1	1	1	0	3	0	0	0	3	0	0	0	0	1	2	1	0	0	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	2	1	0	0	0	0	5	0	0	1	0	1	3	0	1	3	2	1	1	0	0	1	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	1	0
cell_type3_160	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	2	0	0	1	0	0	1	3	3	0	0	0	1	0	0	2	0	8	0	1	1	9	0	0	0	0	1	0	0	0	0
cell_type3_161	1	3	0	0	11	3	0	1	2	1	0	3	0	0	5	1	1	0	0	1	0	2	0	0	0	0	1	0	0	2	2	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	3	6	0	2	0	1	5	5	0	0	0	2	0	0	0	0	5	0	1	1	1	1	1	0	0	11	0	0	0	1	0	6	0	18	0	1	1	0	2	0	0	2	0
cell_type3_162	0	3	0	3	14	3	0	0	0	2	0	0	0	1	10	1	1	0	0	1	1	1	4	7	0	0	0	1	0	6	1	0	0	1	3	0	0	2	0	2	2	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	7	0	0	1	0	4	0	0	0	1	0	0	0	1	0	6	0	0	3	0	0	0	0	0	0	1	0	0	0	3	1	5	0	13	0	0	3	0	0	1	0	6	0
cell_type3_163	0	0	0	0	3	3	1	5	1	2	0	0	0	0	0	4	0	0	0	0	1	2	0	6	0	0	1	0	0	4	0	0	0	1	2	1	0	0	2	2	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	5	1	0	0	0	3	0	0	1	1	1	0	0	0	1	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	2	6	0	1	0	0	0	1	0	0	0
