gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type2_257	0	0	1	0	0	0	0	0	0	0	0	0	0	13	2	0	0	4	3	0	0	0	0	1	8	0	0	0	1	1	0	7	0	3	0	1	1	0	0	4	0	2	1	0	0	0	0	7	0	1	0	1	0	3	0	0	0	0	5	0	0	0	0	2	2	0	0	0	0	1	0	2	3	0	15	2	0	4	4	0	0	0	0	0	1	3	4	0	1	0	0	0	1	1	0	0	1	0	0	0
cell_type2_258	0	0	0	1	0	0	1	2	0	1	0	0	1	8	0	1	4	1	7	0	0	0	0	4	0	2	0	0	0	0	0	2	0	6	0	0	0	0	0	9	1	7	0	0	0	0	0	2	0	5	1	0	0	2	0	3	0	0	0	0	0	1	0	6	2	0	0	0	0	1	0	1	2	0	3	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	2	1	5	0	0	0
cell_type2_259	0	0	0	2	1	1	0	0	0	0	2	0	0	9	1	1	0	2	3	0	0	4	1	0	1	0	0	0	4	0	0	1	1	0	0	0	0	0	1	1	1	6	0	0	0	0	1	10	0	0	7	1	0	5	1	1	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	1	12	0	8	0	1	7	6	1	0	1	0	0	1	1	0	1	2	0	0	0	0	0	1	0	6	3	0	2
cell_type2_260	1	0	0	1	0	1	0	0	0	0	1	0	0	6	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	0	0	4	0	2	0	0	0	0	1	10	0	6	0	0	2	0	0	3	0	0	0	0	2	3	0	0	0	0	9	0	1	0	4	0	0	0	0	0	1	0	0	1	2	0	0	0	1	5	9	0	1	0	0	2	0	1	0	0	1	1	0	0	2	0	0	0	2	0	0	0
cell_type2_261	0	0	0	0	0	0	1	8	0	0	3	0	0	20	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	3	1	0	1	1	0	0	0	0	1	0	3	0	0	0	3	2	7	0	1	1	2	0	0	0	0	1	0	1	1	0	1	1	6	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	2	1	2	6	0	2	0	0	17	0	2	9	3	4	0	0	1
cell_type2_262	2	0	0	0	0	0	3	0	0	0	0	0	0	12	0	0	0	2	11	0	0	0	1	0	2	0	1	0	1	0	8	3	0	1	0	0	1	0	4	3	1	6	0	0	1	0	0	16	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	4	3	2	4	0	3	0	0	0	3	2	0	0	1	0	0	0	0	1	0	2	2	0	0	0
cell_type2_263	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	4	6	0	0	0	0	1	0	0	2	2	0	0	1	6	0	0	0	2	0	0	1	0	9	2	0	0	2	0	3	1	3	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	3	0	0	0	0	9	0	4	0	0	0	4	2	1	0	0	0	0	1	1	0	2	0	0	3	0	8	7	2	2	6	0	0
cell_type2_264	1	2	0	1	0	0	0	0	0	0	0	1	0	4	0	2	2	3	1	0	0	1	1	0	1	0	1	0	0	0	2	3	0	4	0	0	0	0	1	11	0	1	4	0	0	8	1	0	0	0	1	0	0	12	1	3	0	0	9	2	1	0	0	7	0	0	0	0	0	1	2	2	5	0	0	0	1	5	2	0	0	2	1	0	1	0	2	0	1	1	0	0	1	0	1	0	0	1	1	0
cell_type2_265	0	0	0	2	0	0	0	0	1	0	0	0	0	25	1	1	2	2	2	0	2	0	1	0	0	1	1	1	0	0	0	4	0	8	0	0	2	0	0	5	0	8	2	0	0	0	0	6	0	3	4	0	0	3	3	0	0	1	4	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	3	2	1	4	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	4	15	0	0
cell_type2_266	0	0	1	0	0	0	0	5	0	1	1	0	0	6	0	0	0	6	0	0	0	0	0	5	3	0	0	0	2	0	7	1	2	0	4	1	0	0	0	4	0	0	0	1	0	3	0	7	0	1	0	0	0	0	0	1	0	0	2	0	1	1	0	6	0	0	0	0	0	0	0	4	7	0	0	2	0	2	0	1	1	0	0	0	0	3	0	0	0	0	0	1	0	2	0	2	0	5	0	0
cell_type2_267	0	0	0	0	0	0	0	4	0	1	2	0	0	9	0	0	1	11	0	0	0	0	0	0	1	0	1	1	0	0	2	2	0	0	1	0	0	0	0	7	1	0	1	1	1	4	0	2	0	0	2	0	0	0	1	2	0	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	3	0	2	1	6	1	1	7	0	0	0	3	0	3	0	0	0	0	0	1	0	5	6	3	0	4	1	0
cell_type2_268	0	0	0	3	1	1	2	0	0	8	0	1	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	3	0	0	4	0	5	0	0	0	0	1	5	0	0	8	0	0	2	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	1	2	13	1	0	1	1	0	1	1	2	0	0	3	0	0	0	2	0	4	0	0	0	0	0
cell_type2_269	0	0	1	3	0	1	3	0	0	6	0	0	0	2	1	0	4	1	7	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	4	2	1	0	0	0	1	1	10	3	0	0	21	0	0	0	0	1	2	0	0	0	6	0	0	0	0	0	0	1	1	0	0	2	1	2	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	5	0	0	0	0	3	0
cell_type2_270	1	0	0	3	0	0	0	1	2	0	1	0	1	7	0	0	0	3	0	0	0	0	0	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	5	2	1	0	0	2	2	4	0	0	2	0	1	0	1	0	1	0	0	16	0	0	1	0	0	1	0	0	1	0	0	0	1	10	0	2	0	3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	4	0	1
cell_type2_271	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	4	1	0	4	0	0	0	1	0	1	1	1	0	0	0	1	0	2	2	0	0	2	0	1	3	1	4	0	1	2	2	0	1	0	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	1	4	7	0	4	0	1	0	1	4	0	0	0	7	0	0	1	0	2	0	0	5	0	2	0	1	0	1	7	0
cell_type2_272	0	1	1	1	3	0	1	0	4	0	0	0	0	5	1	0	0	1	0	0	0	0	2	1	1	0	1	0	1	0	4	0	0	0	4	0	0	0	0	11	0	0	4	2	0	4	4	14	1	0	0	0	0	0	0	2	2	0	1	0	1	0	0	3	2	2	0	0	0	0	0	0	0	0	2	0	5	2	1	0	0	0	0	2	0	1	2	0	1	0	0	2	2	2	5	0	0	3	0	0
cell_type2_273	1	0	5	2	0	0	0	1	0	0	0	0	0	1	2	0	1	6	3	1	0	0	0	6	0	1	0	0	0	0	4	1	0	1	2	1	0	0	0	6	1	6	9	0	0	0	0	9	2	0	2	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	5	1	0	3	4	1	7	5	0	0	0	0	0	1	4	0	3	0	0	0	0	0	1	0	0	0	0	0	0
cell_type2_274	0	0	0	0	0	3	0	1	1	1	0	1	0	10	0	0	1	10	1	2	0	0	1	0	1	1	0	0	1	0	9	2	0	2	1	0	3	0	0	4	0	21	0	0	0	0	3	2	1	10	4	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	9	0	7	1	0	7	1	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0
cell_type2_275	0	0	0	1	0	0	0	3	0	4	1	0	0	10	2	0	1	0	1	0	0	0	1	0	3	3	0	2	0	1	5	2	2	0	4	0	0	0	0	5	1	0	1	0	1	8	1	11	0	1	6	2	0	0	0	4	1	0	2	0	1	4	0	4	0	0	0	0	0	0	0	0	1	1	5	0	0	1	0	4	0	0	0	4	1	0	0	1	2	0	0	6	1	4	3	2	5	5	0	0
cell_type2_276	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	3	1	0	0	0	0	2	0	1	2	0	0	0	1	0	4	0	0	1	1	2	0	1	3	2	0	0	0	2	1	4	3	0	0	1	2	0	1	0	2	1	0	5	0	0	2	0	8	2	2	0	0	0	3	1	1	2	0	5	0	3	0	1	3	0	0	0	0	1	2	1	0	0	0	0	2	5	7	1	1	0	1	0	0
cell_type2_277	1	0	1	2	0	0	0	0	2	1	0	0	0	9	0	1	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	0	0	1	0	0	1	0	3	0	1	0	0	0	2	0	0	0	0	0	2	2	0	0	1	7	1	0	0	0	7	0	0	0	0	1	1	1	1	0	0	0	0	4	1	1	0	0	0	0	0	1	3	3	0	0	0	0	4	1	2	0	1	2	2	0	0
cell_type2_278	0	0	2	0	0	1	0	0	2	0	0	1	2	6	1	1	0	2	1	0	0	1	0	0	1	1	0	1	0	0	5	0	0	2	0	0	1	0	0	0	0	5	8	0	0	0	0	2	0	0	1	0	0	2	1	0	0	0	5	1	0	0	1	5	0	2	1	0	0	1	0	1	1	0	1	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	4	1	10	0	0	4	0	0	0
cell_type2_279	2	0	0	0	3	5	0	2	3	0	0	0	0	9	2	0	0	3	3	0	0	0	0	0	0	3	0	2	1	0	2	3	0	1	0	0	2	0	0	0	0	3	1	0	0	0	0	9	0	0	1	0	0	5	0	4	0	0	2	0	3	0	0	13	0	1	0	1	0	0	0	3	3	0	1	0	0	0	2	0	2	0	2	0	2	1	0	0	0	0	0	3	1	1	3	0	2	0	0	0
cell_type2_280	0	2	1	1	6	0	0	0	0	2	1	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	2	0	0	1	1	3	2	0	1	2	1	5	2	0	2	0	1	1	0	0	5	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	4	5	0	0	0	9	0	0	0	2	1	3	0	1	0	0	0	12	0	8	3	2	0	0	0	0
cell_type2_281	1	0	0	2	0	0	0	0	0	2	0	0	1	18	0	0	0	6	0	0	0	0	10	0	1	2	0	0	3	0	3	3	2	0	1	0	0	0	0	2	1	0	0	0	2	4	2	1	0	1	3	0	0	0	0	1	1	0	4	0	1	0	0	8	1	0	0	0	0	0	1	1	4	0	1	3	2	0	1	1	0	1	1	1	1	1	0	0	2	0	0	5	0	0	12	1	1	1	0	0
cell_type2_282	1	0	0	0	0	0	0	2	0	1	0	0	0	13	0	1	2	1	1	0	0	0	1	0	0	0	1	0	1	0	4	1	0	2	4	2	0	0	0	0	1	0	7	1	1	5	0	6	0	10	0	1	0	0	0	0	2	0	1	0	0	2	1	0	1	0	0	0	0	2	0	0	1	0	4	0	0	1	3	10	0	0	0	2	1	1	4	0	0	0	0	7	0	0	4	0	4	0	0	0
cell_type2_283	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	8	0	0	0	0	1	0	0	0	0	0	0	1	3	0	12	2	0	1	0	0	0	0	3	0	0	0	1	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	1	1	2	2	0	7	0	0	1	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	3	1	0	0	0	4	0
cell_type2_284	0	2	0	1	0	2	0	1	1	8	0	0	0	3	2	1	3	4	1	0	0	0	4	0	2	0	0	1	0	0	5	4	1	0	2	1	0	0	1	1	0	17	3	0	0	2	4	3	0	0	2	1	0	3	0	4	0	0	5	0	2	0	0	6	0	0	0	0	0	1	0	0	6	0	1	4	2	3	3	0	0	1	1	1	1	0	3	1	0	0	0	3	0	0	0	0	0	1	1	0
cell_type2_285	0	0	0	0	0	2	3	1	0	0	0	0	0	26	1	1	1	0	2	0	0	0	0	2	0	0	0	0	0	2	2	5	0	4	0	4	0	0	0	0	0	5	2	0	0	0	0	6	0	0	1	0	0	4	1	2	0	0	3	1	2	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	2	0	0	2	2	0
cell_type2_286	0	2	1	0	0	0	0	4	1	0	0	0	0	7	0	0	2	4	2	1	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	5	5	0	1	6	1	9	0	0	0	0	0	4	0	1	0	0	3	0	0	0	3	5	0	0	0	0	0	0	0	1	2	0	8	2	0	5	5	0	0	1	0	0	1	1	4	0	0	1	1	0	1	3	0	0	0	1	0	0
cell_type2_287	0	0	1	0	0	0	0	0	0	5	0	0	0	2	0	0	3	4	0	0	1	0	0	1	0	0	1	2	5	0	2	5	0	3	2	0	0	0	0	7	1	10	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	2	0	3	2	0	6	9	0	1	2	0	0	0	0	5	6	0	1	7	2	7	2	1	0	1	0	0	4	2	0	0	0	1	0	0	0	0	4	0	0	0	1	0
cell_type2_288	0	0	0	4	2	0	1	3	0	0	0	0	0	19	1	1	0	3	2	0	0	0	1	2	4	0	2	0	1	0	0	1	0	1	1	0	0	0	0	4	0	1	0	0	3	2	0	14	0	0	5	0	0	3	0	2	1	0	4	0	1	1	1	1	0	0	0	0	0	0	1	2	4	0	1	0	1	4	3	0	1	1	1	0	3	1	0	0	1	1	0	0	0	1	0	2	5	0	0	0
cell_type2_289	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	1	0	3	5	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	1	14	0	4	1	0	1	0	1	11	0	0	2	4	0	2	0	1	0	1	3	0	1	1	0	3	2	0	0	0	0	1	0	2	1	0	3	0	5	11	0	0	1	0	1	1	5	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0
cell_type2_290	0	0	0	1	0	0	0	0	6	1	6	0	0	9	0	2	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	6	0	0	0	0	2	0	1	3	0	1	0	0	0	0	1	12	0	0	0	1	0	4	3	1	0	0	8	2	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	3	6	5	0	0	0	2	2	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0
cell_type2_291	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	2	1	1	2	2	0	0	1	0	0	1	1	0	4	0	1	6	0	0	2	0	6	0	0	7	0	10	10	2	0	0	0	5	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	3	0	0	0	1	1	2	2	0	0	0	0	0	0	3	1	0	1	2	0
cell_type2_292	0	0	2	0	0	1	0	2	0	1	0	0	0	7	0	2	1	4	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	5	0	7	0	1	0	2	2	1	0	0	5	0	0	1	0	0	0	1	2	0	0	0	0	5	0	0	0	0	0	0	1	1	1	0	0	1	0	4	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	1	0	0	0
cell_type2_293	0	0	2	0	0	1	0	0	0	1	0	0	0	7	0	0	0	1	1	1	0	0	0	0	0	2	1	0	0	0	5	1	0	4	2	0	0	0	1	1	0	0	0	0	0	1	0	3	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	2	3	0	8	1	0	4	2	1	0	0	0	0	1	3	0	4	1	0	0	6	0	3	1	0	10	0	5	0
cell_type2_294	1	0	0	1	0	2	1	0	1	3	0	0	0	8	0	0	0	4	1	1	0	0	3	0	1	2	0	0	3	0	8	1	1	0	10	1	1	0	0	15	2	0	0	0	0	8	0	29	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	4	0	0	0	1	1	0	10	0	6	0	1	0	1	2	0	0	0	5	0	0	3	0	0	1	0	1	0	6	4	2	6	0	0	0
cell_type2_295	3	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	1	1	0	1	0	0	5	4	0	0	0	1	0	0	4	1	6	1	1	0	0	0	0	0	11	0	0	0	0	2	8	0	2	2	0	0	3	0	0	0	0	5	1	0	0	1	6	0	0	0	0	0	0	0	0	3	0	4	0	1	7	2	0	0	1	1	2	2	1	2	1	0	1	1	1	0	1	0	0	0	0	1	0
cell_type2_296	2	0	0	0	0	1	1	2	0	0	1	0	0	12	1	1	0	3	2	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	8	0	0	0	0	2	1	9	0	1	1	3	1	13	0	0	1	0	0	1	0	3	0	0	6	0	1	0	1	6	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	2	0	2	0	1	6	4	3	0	0	0
cell_type2_297	0	0	0	0	0	1	0	1	0	0	0	0	0	6	0	1	5	1	0	0	0	2	0	2	0	1	0	0	2	1	1	3	0	10	0	1	3	0	0	0	2	5	0	0	1	0	0	5	0	1	4	0	0	3	0	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	1	0	5	0	1	1	0	10	0	0	0	0	0	0	3	0	0	1	1	0	0	3	1	0	0	0	0	1	0	0
cell_type2_298	0	0	0	1	0	0	0	0	1	0	0	0	0	19	3	1	3	1	0	0	0	0	8	1	1	1	0	3	0	1	0	2	1	2	0	0	2	0	1	4	0	4	1	1	2	0	4	3	1	0	1	0	0	2	1	0	0	0	5	0	0	0	0	9	0	0	0	0	1	0	0	1	1	0	2	3	0	1	4	0	0	0	0	1	1	1	0	0	0	0	1	3	0	0	1	0	6	0	0	0
cell_type2_299	0	4	1	0	0	0	0	0	1	2	0	0	0	10	1	1	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	14	0	0	4	0	0	0	0	2	2	0	0	0	5	4	0	2	2	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	0	0	4	4	1	2	1	0	0	0	0	0	1	0	0	0	0	3	0
cell_type2_300	1	0	4	1	0	2	0	1	2	0	0	0	0	5	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	1	2	0	1	2	0	0	0	1	2	1	5	2	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	4	0	1	1	7	9	0	15	0	0	3	7	2	0	0	1	0	3	1	0	0	0	2	0	0	0	2	0	0	0	1	0	0
cell_type2_301	0	0	0	1	1	0	0	2	2	1	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	1	0	1	0	0	2	0	5	0	1	3	0	3	4	1	5	2	0	0	5	0	0	0	0	4	2	2	1	0	2	0	1	0	0	0	4	0	2	5	0	4	4	1	2	2	8	0	1	0	1	2	0	1	0	1	0	0	2	0	2	1	0	0	0	0	0
cell_type2_302	0	0	1	0	0	0	0	2	0	0	1	0	0	8	5	0	5	2	1	0	0	0	1	1	0	0	0	0	2	2	1	8	0	1	0	2	1	0	0	4	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	5	0	0	3	1	10	0	1	13	0	1	2	0	1	2	5	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0
cell_type2_303	1	1	0	6	0	1	0	0	2	0	0	0	0	7	1	3	1	3	0	0	0	0	1	1	6	1	0	0	0	0	0	0	0	2	1	1	0	0	0	3	0	17	0	1	0	0	1	6	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	14	0	0	0	1	0	0	1	0	1	0	1	0	0	4	3	0	0	0	1	2	2	1	1	0	1	1	0	0	0	0	0	0	0	3	0	0
cell_type2_304	0	0	0	4	1	0	0	0	0	2	0	0	0	17	0	0	1	13	5	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	7	0	0	2	0	0	2	0	0	0	0	0	5	0	0	5	0	0	1	0	3	0	0	3	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	5	5	0	2	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0
cell_type2_305	1	0	0	0	0	2	1	3	0	0	0	0	0	21	0	0	0	3	0	0	0	0	2	2	0	0	1	0	0	1	0	2	0	0	2	0	2	0	0	1	0	7	0	0	2	0	2	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	1	2	7	2	0	0	0	0	2	3	4	1	0	0	0	0	1	2	0	0	0	2	0	0
cell_type2_306	1	0	0	0	0	0	0	3	2	1	0	0	0	7	0	1	3	1	0	0	0	1	4	0	0	1	0	0	0	0	5	0	0	0	8	0	0	0	0	1	1	0	0	0	0	3	1	5	0	5	0	0	0	0	0	3	0	0	4	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	4	0	6	0	1	7	0	0	0	0	1	3	2	0	0	0	0	2	0	10	3	0	3	2	0	0
cell_type2_307	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	7	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	2	4	0	0	0	14	1	0	0	0	1	10	0	3	0	0	0	0	0	6	0	0	2	0	4	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	6	0	2	4	0	2	0	0	0	9	2	0	0	1	0	1	0	2	1	8	2	3	0	2	0	0
cell_type2_308	1	0	0	1	1	0	0	0	0	0	0	0	0	25	1	0	2	4	1	0	0	0	1	2	2	0	2	0	0	0	0	1	1	0	5	0	0	1	0	11	1	0	9	0	0	0	1	5	0	3	3	0	0	6	0	2	0	0	0	0	2	0	0	14	0	0	0	0	0	0	0	0	7	0	1	0	0	0	2	7	0	2	0	1	2	1	0	0	0	0	0	3	0	1	0	0	2	4	0	0
cell_type2_309	0	0	0	1	1	0	1	6	0	0	0	0	0	8	0	0	0	2	0	2	0	0	0	0	0	1	1	0	3	0	11	1	1	1	3	1	0	0	0	4	0	2	8	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	2	0	2	0	3	5	0	0	0	0	1	3	1	0	3	0	0	0	0	0	0	0	2	0	0	4	0	4
cell_type2_310	1	0	3	7	0	1	1	1	0	0	1	0	0	11	1	1	1	2	2	0	0	0	1	6	2	0	0	2	0	0	2	4	0	1	0	2	0	0	0	3	0	4	5	2	4	0	3	1	0	1	1	1	0	9	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	1	6	4	1	0	0	0	5	3	0	0	1	2	0	0	0	1	1	3	0	0	3	0	0
cell_type2_311	0	0	0	0	0	0	0	8	2	3	0	0	0	9	0	1	3	1	1	0	2	0	2	1	0	0	0	0	0	0	3	1	0	0	1	4	0	0	1	0	0	4	10	1	0	0	0	2	0	11	1	0	0	5	0	1	0	0	5	0	0	0	0	0	0	0	1	0	2	0	0	1	2	0	0	1	1	3	3	0	0	0	0	0	1	0	0	0	1	0	0	4	0	1	0	0	0	0	0	1
cell_type2_312	0	0	0	0	1	0	0	1	2	0	0	0	0	3	1	0	1	1	3	0	0	0	2	1	1	0	1	2	2	0	1	2	1	1	0	1	0	0	0	0	2	4	0	0	1	9	0	3	1	1	1	0	0	13	2	0	0	0	2	0	5	0	0	1	0	0	0	1	0	2	0	0	3	0	3	0	7	7	4	0	1	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0
cell_type2_313	6	0	1	0	2	1	0	0	2	0	0	0	0	3	2	0	6	2	1	1	0	0	2	0	0	0	0	0	1	0	6	0	0	2	0	2	2	0	1	5	0	6	0	0	0	0	0	4	0	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	7	3	2	1	1	0	1	1	3	2	0	1	0	2	0	0	0	0	0	1	0	1	0	3	0
cell_type2_314	1	2	1	0	0	2	2	0	1	0	0	0	0	4	0	0	1	1	0	0	3	1	2	0	0	1	0	2	5	0	0	1	0	1	4	0	0	0	0	7	0	2	8	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	5	4	0	3	3	3	0	0	0	1	2	0	0	0	0	0	0	7	0	2	1	0	1	0	0	0
cell_type2_315	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	3	1	0	0	1	2	2	0	2	1	0	0	2	0	0	0	3	8	0	3	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	1	0	6	0	3	1	2	1	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	2	0
cell_type2_316	0	0	0	0	1	0	1	0	1	1	0	0	0	4	0	4	0	4	0	0	1	0	0	0	1	0	1	1	0	1	0	14	0	1	0	2	0	0	0	0	0	2	5	0	0	0	1	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2	8	0	0	0	0	4	4	2	0	0	0	0	2	2	1	0	0	0	0	0	0	2	0	0	1	2	0	0
cell_type2_317	3	0	1	0	0	0	0	0	3	0	2	0	0	8	0	0	1	12	8	0	0	0	0	0	0	1	0	0	2	1	0	1	0	2	1	0	3	0	1	0	0	1	0	0	0	0	0	36	0	0	1	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	11	0	2	0	1	0	0	0	0	0	1	0	3	0	3	0	0	0	1	0	0	0	0	3	0	0
cell_type2_318	0	0	2	2	0	0	0	0	2	1	0	0	0	11	0	0	0	3	1	0	0	0	0	0	0	2	1	0	0	0	7	1	0	4	1	1	0	0	0	10	0	2	0	0	0	0	1	12	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	2	2	0	0	0	0	5	7	0	0	0	1	0	0	1	1	1	0	2	0	0	0	4	0	0	0	5	3	0
cell_type2_319	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	1	3	4	0	0	6	0	0	0	0	0	0	1	4	0	0	1	2	2	0	0	5	0	3	0	0	0	0	0	11	0	0	5	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	9	4	0	0	5	0	0	7	1	1	0	0	0	0	1	1	0	0	0	0	2	0	1	2	1	0	1	0	0
cell_type2_320	0	0	0	0	0	1	1	1	0	0	0	0	0	18	0	0	1	7	0	1	0	0	3	0	0	0	0	0	0	0	2	2	0	0	3	1	1	0	1	1	1	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	1	0	7	0	0	0	0	0	2	0	0	0	0	0	0	3	4	0	5	0	1	0	0	1	0	0	0	1	0	0	6	0	1	0	0	9	0	2	4	1	2	4	0	0
cell_type2_321	1	0	0	4	0	2	1	1	2	3	0	0	0	12	0	0	0	1	9	1	0	0	1	1	0	2	1	0	0	0	3	7	0	0	2	1	0	0	0	3	1	8	1	0	1	0	2	12	0	0	1	1	0	0	0	1	0	0	4	0	0	0	0	2	1	0	2	0	1	1	0	4	4	0	2	3	0	8	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0
