gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type1_386	0	6	0	0	0	6	0	0	1	0	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	8	2	0	0	0	0	1	2	0	0	0	0	0	1	0	3	0	0	0	0	0	3	0	0	0	4	0	0	0	1	0	0	0	0	0	0	3	0	1	1	1	0	2	2	3	5	0	0	4	1	0	2	0	1	0
cell_type1_387	0	6	0	2	1	1	0	1	1	1	0	0	0	7	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	1	3	0	0	0	0	0	3	2	2	9	1	0	0	9	0	0	7	0	0	0	0	1	0	3	0	0	0	4	2	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	5	0	6	7	0	1	0	2	0	0	0	0	0	0	0	0	0	3	2
cell_type1_388	0	1	0	1	0	2	0	0	1	0	1	0	0	3	0	1	0	0	0	0	2	0	7	0	0	1	3	0	0	0	0	3	0	0	1	3	0	0	5	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	1	0	1	0	3	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	1	2	0	0	0	2	0	4	2	1	0	2	0	0	0	0	3	2	0	0	0	3	2	0
cell_type1_389	0	7	0	0	3	1	0	0	2	1	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	1	0	2	0	0	0	0	3	3	0	0	0	0	0	6	0	0	3	0	0	8	0	1	2	2	0	0	0	0	4	3	0	0	0	0	2	0	0	0	7	1	3	1	0	0	0	2	0	0	1	0	0	1	1	2	0	4	0	1	1	1	0	3	0	0	1	0	0	0
cell_type1_390	0	1	0	0	0	0	0	0	2	2	0	1	1	0	0	2	3	0	1	0	0	0	2	1	0	0	4	0	0	0	0	6	0	1	1	2	2	0	2	5	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	3	0	0	0	5	3	1	0	0	0	0	0	0	0	0	13	3	0	0	2	0	0	0	0	0	0	3	1	1	5	0	0	2	1	0	2	1	0	1	0	2	1	1	0	1
cell_type1_391	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	3	3	1	2	2	0	0	0	0	0	6	1	1	0	0	0	0	0	0	9	1	0	0	0	0	6	1	0	0	1	0	2	0	0	0	15	0	0	0	1	0	0	1	0	3	0	0	0	5	2	0	1	12	0	0	0	0	1	4	0	0	1	0	1	1
cell_type1_392	2	2	0	0	1	0	0	0	0	2	0	0	0	8	0	0	1	0	0	0	3	0	2	0	0	0	0	0	1	3	0	4	0	1	0	0	1	0	3	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	9	1	0	0	0	1	0	0	0	5	0	0	1	0	2	0	0	0	3	0	0	0	4	0	0	0	3	1	0	0	0	0	1	4	1	1	0	8	0
cell_type1_393	0	5	0	1	0	12	0	0	0	0	0	0	0	4	0	3	1	0	2	0	1	0	2	0	0	0	0	0	1	0	0	2	1	0	1	1	4	0	0	1	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	2	0	1	0	0	8	0	0	0	0	0	0	0	2	2	0	1	5	1	1	0	0	0	1	3	0	0	0	2	0
cell_type1_394	1	3	1	1	0	0	0	0	1	5	0	0	0	4	0	1	1	0	2	0	0	0	0	0	0	0	2	0	0	3	0	2	0	0	0	0	0	0	6	13	0	3	0	0	0	2	0	0	6	0	0	0	0	0	1	3	1	0	2	10	0	7	0	0	0	0	0	0	0	0	4	0	2	0	3	1	0	2	0	0	1	1	1	2	2	0	0	0	3	0	2	0	2	0	2	0	0	0	1	0
cell_type1_395	0	5	0	2	0	0	1	1	1	2	0	0	0	5	0	0	2	0	1	0	0	0	1	1	2	2	0	0	0	2	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	6	0	1	5	0	0	0	1	1	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	6	0	0	1	0	0	0	0	0	2	0	0	0	1	8	0	2	1	1	0	0	0	0	2	0	1	1	1	0	0
cell_type1_396	0	4	1	0	1	0	0	0	2	1	0	0	0	3	0	0	2	0	0	0	0	0	4	2	1	0	2	0	0	0	0	7	0	0	0	1	2	0	0	3	4	0	0	0	1	0	2	2	0	0	0	0	0	1	0	9	0	0	1	0	1	3	0	0	0	0	0	0	3	0	11	0	0	1	2	5	1	1	0	2	0	0	0	1	0	0	0	0	0	0	5	1	0	8	0	1	6	1	0	0
cell_type1_397	1	2	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	3	0	5	1	2	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	3	4	1	3	6	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	1	3	0	0	0	4	0	0	2	0	1	0	0	0	0	1	0	1	0	5	0	0	3	0	1	1	0	1	5	0	1	0	6	1	0
cell_type1_398	4	2	0	0	0	1	0	0	0	0	0	0	4	5	0	4	2	0	0	0	1	0	0	1	0	6	10	0	0	5	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	3	2	0	6	0	0	9	1	1	3	0	7	0
cell_type1_399	1	9	0	0	0	0	0	1	0	1	0	0	0	3	0	2	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	0	1	4	0	1	0	4	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	1	7	0	0	0	1	1	0	0	0	1	10	0	0	0	0	0	0	5	0	0	0	0	2	2	3	1	0	0	0	0	2	0	7	4	2	0	2	1	0	1
cell_type1_400	0	4	0	0	1	1	0	0	0	3	0	0	0	3	0	1	3	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	3	0	0	2	1	0	0	0	0	0	6	1	0	2	0	0	0	8	5	1	14	0	0	1	0	3	1	1	0	0	0	0	0	0	0	6	2	1	0	0	0	2	0	0	2	0	0	0	1	1	1	1	2	3	2	6	0	0	1	0	0	1	2	4	0
cell_type1_401	0	1	4	0	0	1	0	0	2	0	0	0	1	4	0	0	1	0	0	0	0	0	1	0	0	4	8	0	0	9	1	1	0	0	0	0	0	0	0	7	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	12	0	0	1	0	1	0	0	0	4	1	0	0	2	0	0	0	0	0	0	0	0	4	7	0	2	2	0	0	0	0	0	4	0	0	0	0	1	0
cell_type1_402	0	6	2	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	6	0	0	1	0	1	0	0	0	6	2	3	2	0	0	0	0	0	0	7	1	0	0	0	1	16	0	0	2	2	2	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	3	1	0	0	0	1	0	0	5	5	1	1	1	1	7	0	0	2	0	0	0	0	2	0
cell_type1_403	0	4	1	0	1	1	0	0	1	0	1	0	0	5	0	1	0	0	0	0	4	0	0	3	0	0	2	0	0	1	5	1	0	0	1	0	0	0	7	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	10	0	0	2	0	0	2	0	4	0	0	1	0	0	0	12	0	1	0	5	1	0	1	0	0	1	1	0	0	0	1	0	3	1	0	2	0	0	1	0	0	3	0	2	0
cell_type1_404	2	1	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	10	2	0	0	0	0	0	5	2	2	0	0	0	0	0	0	2	2	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	1	1	0	1	0	0	0	4	1	0	1	0	6	0	0	0	0	0	0	1	6	2	0	0	4	2	0	0	1	0	3	0	0	1	0	0	0
cell_type1_405	0	9	0	1	0	0	0	0	0	0	1	0	0	10	0	2	1	0	0	0	1	0	2	0	0	2	0	0	0	0	4	0	0	1	3	0	1	0	5	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	6	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	0	0	5	1	0	9	0	0	5	1	3	0
cell_type1_406	1	3	0	0	1	1	0	0	2	2	0	0	2	6	1	2	0	0	0	0	0	0	4	1	0	1	0	0	0	1	0	3	0	0	0	0	0	0	3	0	1	0	0	0	0	8	1	0	3	1	0	5	0	1	0	0	0	1	7	1	6	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	1	5	1	0	2	0	0	5	0	0	0	1	4	0
cell_type1_407	0	8	0	2	0	2	0	0	0	0	1	0	0	4	0	0	0	2	0	0	0	2	0	0	0	2	5	0	0	1	0	0	1	0	2	0	3	0	9	8	0	0	0	0	0	0	0	1	0	0	0	0	1	3	1	2	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	1	0	1	3	0	1	0	0	0	1	0	0	2	2	1	0	9	1	9	3	1	0	1	4	1	0
cell_type1_408	0	14	2	0	1	1	1	1	1	0	0	0	0	2	0	0	7	0	0	0	2	0	1	0	0	0	4	0	0	3	0	0	1	0	1	0	0	0	0	3	1	1	0	0	0	4	0	0	4	1	0	3	0	0	2	1	1	0	10	7	2	0	0	0	0	0	0	1	0	1	9	2	0	0	0	2	0	2	0	0	0	1	0	1	1	0	0	0	1	2	9	0	0	5	0	0	2	1	2	0
cell_type1_409	0	1	0	0	2	0	0	0	0	0	1	1	1	3	0	0	5	0	0	0	2	0	3	0	0	0	0	0	1	1	2	0	1	0	0	0	1	0	4	3	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	2	1	6	0	0	0	0	0	0	0	0	0	8	1	1	0	0	0	0	0	0	4	0	6	0	4	2	0	1	5	2	1	5	0	0	3	1	0	1	0	0	0
cell_type1_410	0	2	1	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	6	2	7	1	0	2	1	1	0	1	0	1	0	0	0	1	8	1	0	2	0	0	0	0	1	1	3	0	0	3	0	2	4	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	2	2	0	1	1	0	3	0	1	2	4	0	3	1	0	0
cell_type1_411	0	13	0	0	1	1	1	0	0	1	0	0	0	5	0	2	0	0	0	0	0	0	3	0	0	2	0	1	0	3	1	1	0	0	7	0	3	0	4	2	0	0	3	0	0	2	0	0	18	0	2	5	0	0	6	0	0	1	3	4	5	0	4	0	0	0	2	0	0	0	5	2	0	0	0	6	0	2	2	1	0	1	0	2	0	2	2	5	2	0	1	0	0	0	0	0	0	0	2	1
cell_type1_412	0	6	0	0	0	1	0	0	0	1	2	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	5	0	0	2	0	4	0	1	0	1	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	2	0	1	1	7	0	0	1	3	2	1	1	0	0	1	3	0	0	0	12	0	0	0	0	0	0	6	0	0	0	3	0	2	1	0	0	3	2	0	0	0	0	3	1	0	0	0	1	1
cell_type1_413	2	0	2	0	0	1	0	0	2	3	0	0	0	6	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	1	0	1	1	0	4	0	0	1	3	3	0	0	0	0	1	0	0	0	5	0	0	0	0	4	0	2	1	1	1	2	2	0	1	0	0	0	0	1	0	1	7	1	1	0	8	0	2	0	0	1	0	6	0	3	2	0	1	3	1	0	0	0	0	1	0	0	2	2	0	0
cell_type1_414	2	6	0	1	1	5	0	0	1	1	0	0	0	9	1	0	4	1	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	4	4	0	2	1	1	0	0	0	2	0	0	0	1	2	2	0	0	0	0	0	5	0	0	0	10	1	2	0	2	0	0	1	1	0	1	1	0	0	2	3	0	1	1	0	1	1	1	0	0	0	0	0	7	0
cell_type1_415	0	1	1	0	0	0	0	0	3	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	1	2	0	0	0	0	4	0	0	1	1	0	0	4	0	0	0	0	0	3	0	3	0	0	1	0	2	0	3	0	1	0	0	0	1	0	4	1	3	3	0	0	1	0	2	3	0	0	1	0	0	1	0	1	4	0	4	0	0	0	9	0	1	0	0	0	0	1
cell_type1_416	0	3	0	0	0	2	0	0	0	3	2	0	1	5	0	1	1	0	0	0	1	0	7	0	0	1	4	0	0	8	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	1	0	5	1	0	0	0	0	1	2	1	0	0	2	1	0	0	0	6	4	0	4	0	1	0	0	0	0	0	0	0	2	2	4	2	0	0	9	2	0	0	5	6	0	2	1	1	0
cell_type1_417	0	6	0	0	0	1	0	0	1	2	0	0	2	1	0	0	0	0	2	0	0	0	1	1	0	0	4	0	0	1	0	0	1	0	0	0	0	0	3	4	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	8	0	1	1	0	5	3	0	0	0	1	0	0	0	0	12	0	0	0	6	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	1	1	9	0	2	4	0	0	0
cell_type1_418	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	1	0	1	0	6	0	0	0	0	1	0	0	12	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	3	0	0	0	14	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	1	6	1	1	8	0	1	1	0	0	0
cell_type1_419	0	0	0	0	0	1	0	0	1	2	0	0	0	8	0	2	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	13	1	0	1	1	0	0	1	3	1	0	0	2	3	1	1	1	0	0	1	2	2	0	0	0	14	1	0	0	0	0	0	5	0	2	0	0	0	0	1	0	1	1	1	0	9	3	0	1	0	0	0	0	0	1
cell_type1_420	0	1	0	0	0	3	0	0	1	2	1	0	0	8	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	5	0	3	2	2	2	4	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	1	0	0	5	2	0	12	1	0	3	0	2	3	2	0	4	1	0	0
cell_type1_421	1	1	0	2	0	4	0	0	2	1	0	0	0	4	0	1	2	0	1	0	2	0	3	1	2	0	0	3	0	3	2	1	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	2	6	0	0	0	0	3	1	0	0	0	4	1	12	4	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	9	0	3	7	0	0	1	11	1	3	1	3	2
cell_type1_422	0	0	0	0	0	0	0	3	2	0	3	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	8	0	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	3	0	0	3	0	0	1	0	0	1	5	1	2	1	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	0	0	0	0	0	1	1	0	3	0	7	2	11	4	0	0	6	0	0	1	0	1	0
cell_type1_423	1	12	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	6	1	1	0	0	0	1	2	0	2	1	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	3	0	0	3	0	5	1	0	0	0	0	0	0	0	0	5	2	0	1	0	0	2	1	0	0	0	1	0	3	7	0	0	1	6	11	4	0	2	0	0	0	0	0	0	0
cell_type1_424	0	0	0	0	0	4	0	0	4	0	0	0	0	6	1	0	3	0	0	0	0	1	2	0	0	0	3	0	0	4	0	1	0	0	0	0	0	0	15	0	1	2	0	0	0	16	0	0	8	0	0	0	0	0	1	1	0	0	3	12	0	2	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	3	0	0	0	1	0	7	3	4	0	2	0	0	0	0	0	3	1	0	0	0	1	0
cell_type1_425	0	12	0	1	0	1	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	2	3	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	1	3	0	0	0	7	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	3	1	0	0	0	0	2	1	2	0	1	1	4	2	2	1	0	0	4	1	0	0	0	1	0
cell_type1_426	0	1	0	1	0	2	2	1	0	1	0	0	1	1	0	0	1	0	2	0	0	0	3	4	0	1	0	0	0	4	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	2	0	0	0	0	0	0	8	0	0	0	0	3	0	3	2	0	1	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	1	2	12	5	0	7	1	1	0	2	3	1	1
cell_type1_427	2	12	0	0	0	0	0	0	1	2	0	0	0	8	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	2	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	2	0	8	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	4	1	2	0	0	0	0	2	4	3	1	4	1	0	1	3	0	1	16	0	2	0	2	0	0
cell_type1_428	0	0	0	0	0	1	0	1	2	1	0	0	1	2	0	1	2	1	1	0	0	0	0	1	0	0	1	2	0	2	0	2	0	0	3	0	1	0	2	6	2	1	0	0	0	5	0	0	4	0	0	0	1	0	2	2	1	0	0	1	4	0	0	0	0	0	1	0	0	0	8	0	1	0	0	0	1	1	2	0	2	0	0	0	10	0	0	0	3	1	0	1	0	0	0	1	0	0	3	0
cell_type1_429	2	2	0	0	1	0	0	1	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	2	0	1	1	3	1	0	0	7	0	0	5	8	0	0	0	0	0	1	2	0	0	0	0	0	1	3	0	6	0	2	3	2	4	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	3	1	2	0	0	1	0	8	1	0	4	1	6	1
cell_type1_430	0	1	0	0	0	0	0	0	0	3	0	0	2	3	0	0	3	0	3	0	2	1	0	1	0	0	1	1	0	1	3	3	0	0	0	0	1	0	9	4	0	0	0	0	0	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	2	9	1	0	0	1	1	0	0	0	5	0	0	6	0	3	0
cell_type1_431	1	9	0	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	3	0	3	0	1	0	1	2	2	2	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	2	1	2	1	0	1	0	0	0	2	0	0	0	2	5	0	3	0	0	1	0	0	1	2	1	0	1	1	1	0	3	1	11	0	2	1	0	0	0	0	0	2	0
cell_type1_432	1	6	0	0	0	0	0	2	3	1	0	0	0	2	1	3	2	1	0	0	1	0	2	0	0	1	0	1	0	0	0	3	0	0	0	0	1	0	6	1	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	5	0	0	2	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	1	1	0	2	0	0	5	0	5	2	1	4	1	0	0	0	0	4	0
cell_type1_433	1	2	0	0	2	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	2	0	1	1	0	0	1	2	0	1	1	2	0	1	2	1	2	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	2	1	4	0	2	1	1	2	0	1	0	0	0	0	0	0	0	16	1	1	0	1	1	0	5	0	0	0	12	0	1	4	1	6	0	1	2	0	1	0	3	0	0	0	0	0	1
cell_type1_434	0	2	0	1	0	3	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	3	0	0	12	1	0	0	4	0	0	1	0	0	0	0	0	0	4	0	0	0	0	2	1	7	0	0	4	0	3	0	2	0	0	3	0	0	1	1	15	0	0	0	0	0	1	1	0	0	1	3	0	0	6	0	0	1	1	1	3	0	0	5	6	0	2	0	0	3
cell_type1_435	0	1	0	1	0	0	0	1	0	0	0	0	1	2	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	1	0	2	0	3	0	1	2	2	0	1	0	0	1	4	0	0	2	0	0	0	0	0	1	2	0	0	2	0	2	0	0	0	0	0	1	0	0	2	7	2	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	6	1	5	3	0	3	0	0	0	0
cell_type1_436	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	5	0	0	0	0	0	3	0	0	0	0	0	0	2	3	0	5	0	1	0	0	1	0	1	0	1	1	0	0	0	2	2	1	1	0	0	2	1	7	0	0	0	4	0	1	0	1	0	3	4	0	3	0	0	3	0	1	2	0	2	0
cell_type1_437	0	1	0	0	0	0	0	1	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	8	1	4	0	0	0	0	3	0	0	4	0	1	1	0	0	1	0	0	0	1	2	4	0	0	0	0	0	2	0	0	0	10	0	1	1	0	0	0	4	2	1	0	7	0	11	0	2	0	4	0	0	2	0	4	0	0	0	0	0	0	0
cell_type1_438	0	1	0	0	2	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	1	1	0	0	1	1	5	0	2	0	1	0	0	1	1	0	7	0	0	2	1	0	0	3	0	0	7	0	0	0	0	0	1	2	0	3	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	2	1	0	0	5	3	3	0	0	5	10	3	0	0	1	0	0	1	0	2	0
cell_type1_439	2	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	5	7	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	3	3	0	0	0	2	2	0	0	1	1	13	0	2	2	0	1	0	2	0	1	0	0	8	0	0	4	0	0	1
cell_type1_440	0	1	0	0	0	3	0	0	0	0	0	0	0	8	0	1	5	1	0	0	0	0	0	2	0	0	5	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	1	0	3	10	0	0	0	0	6	0	0	0	4	0	0	0	2	1	0	2	0	1	0	2	0	4	2	1	0	2	2	1	4	0	0	9	2	0	2	0	0	0
cell_type1_441	0	3	0	1	3	0	0	1	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	1	2	1	0	0	0	2	0	0	0	1	0	0	5	0	3	2	0	0	0	0	0	2	0	0	2	0	0	2	2	0	0	1	0	1	10	0	3	0	0	0	0	0	1	0	0	1	8	2	0	0	0	0	0	4	0	2	0	1	0	0	2	0	0	0	4	2	2	0	0	0	0	1	1	4	3	0
cell_type1_442	4	4	0	0	1	1	0	1	0	3	0	0	0	0	0	2	2	0	0	0	0	0	5	0	0	0	2	0	0	9	0	2	0	0	0	0	0	0	4	5	1	0	0	3	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	1	0	0	0	0	0	1	5	0	0	3	1	1	1	0	0	6	0	1	2	0	0	0
cell_type1_443	1	4	0	0	2	0	1	0	5	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	3	0	1	1	1	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	2	0	0	1	0	2	6	0	0	0	0	2	0	0	1	4	0	1	1	0	0	0	0	0	0	0	2	2	3	1	5	1	5	0	4	2	0	0	2	5	0	0	0	1	0
cell_type1_444	0	1	0	1	0	0	0	0	0	0	0	0	2	6	0	3	2	3	0	2	0	1	1	3	0	0	0	0	0	3	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	4	4	7	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	2	0	3	0	1	2	0	0	4	1	1	2	0	1	1
cell_type1_445	0	5	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	1	3	4	0	0	0	5	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	3	0	0	1	0	3	1	8	0	0	0	3	5	0	1	0	0	0	3	0	0	0	3	1	1	0	1	0	1	1	0	0	0	0	1	3	0	0	0	6	2	3	3	0	0	0	0	3	3	0	1	0
cell_type1_446	0	4	0	0	0	0	0	0	1	4	2	0	0	6	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	5	0	4	2	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	3	0	5	7	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	3	5	4	0	0	2	0	1	3	1	0	0
cell_type1_447	0	1	0	2	0	0	0	1	1	0	1	0	0	12	0	0	6	0	2	4	0	0	2	5	0	0	0	0	0	0	0	4	3	2	0	1	0	0	4	3	1	0	0	0	0	2	2	0	1	0	0	2	0	0	3	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	17	1	1	0	3	0	0	2	0	2	0	0	0	0	1	2	2	4	2	0	0	0	0	0	0	0	0	0	0	0
cell_type1_448	0	1	1	1	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	7	0	5	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	5	0	0	0	1	0	1	2	0	1	1	2	2	5	0	0	1	0	0	0	0	0	19	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	2	7	0	0	1	11	3	1
cell_type1_449	0	3	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	4	0	0	1	0	2	0	0	1	2	0	0	3	0	0	0	13	0	0	4	0	0	0	0	0	5	1	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	2	0	0	1	3	1	0	0	2	0	0	2	0	1	1	1	0	0	1	0	0
cell_type1_450	0	0	2	0	0	1	0	0	0	1	0	0	0	4	0	1	2	0	0	0	0	0	0	0	1	1	2	0	0	1	1	2	0	0	2	0	3	0	3	5	0	0	0	0	1	2	0	0	0	0	0	0	0	3	5	0	0	1	2	0	2	2	0	0	0	0	0	0	0	0	7	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	2	4	0	3	1	0	0	4	1	0	0
