gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type2_95	1	0	0	0	4	1	3	0	0	0	3	2	0	0	8	3	3	1	5	5	0	1	0	0	0	0	0	2	4	0	0	1	0	0	2	0	0	3	1	0	0	1	2	2	2	1	0	0	0	0	2	5	0	14	1	0	1	0	1	0	0	0	4	0	2	0	0	0	0	0	0	4	0	0	0	1	0	0	0	3	3	0	0	0	0	1	1	1	0	1	14	0	0	0	1	0	2	0	1	0
cell_type2_96	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	3	0	0	8	3	0	0	0	0	2	0	0	2	0	0	1	0	1	0	2	9	0	0	0	0	0	0	4	1	7	2	0	0	0	0	0	7	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	4	0	0	3	1	0	0	0	0	0	1	0	6	0	0	0	6	0	3	0	2	1	1	0	0	1	1	4	0	0	0	0
cell_type2_97	1	2	1	0	10	0	1	4	0	0	2	0	2	3	1	4	0	2	1	0	0	0	2	0	0	1	1	1	1	0	0	1	6	0	6	0	1	1	0	0	0	7	0	5	2	5	0	1	1	0	0	4	0	7	0	0	0	0	1	0	1	0	2	0	0	0	0	0	3	0	1	17	0	1	0	0	4	0	2	4	0	0	1	0	9	0	2	1	1	0	3	0	0	1	2	0	1	10	4	0
cell_type2_98	0	1	0	0	0	0	4	1	0	0	1	0	1	2	2	7	0	1	0	3	0	1	0	0	0	0	0	7	8	0	0	0	0	0	0	0	2	8	1	0	0	1	0	0	2	1	0	0	1	0	0	1	0	7	1	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	1	1	0	2	1	0	0	0	1	11	1	0	3	0	1	1	1	3	0	5	2	0	0	0	0	1	0	0	2	0
cell_type2_99	0	0	0	0	2	0	4	3	1	0	2	0	1	3	1	1	0	2	2	1	0	1	0	0	0	0	0	11	1	1	0	0	0	0	1	0	0	2	0	1	0	0	2	8	8	1	0	0	0	0	0	0	0	3	5	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	4	5	1	0	0	0	0	0	2	7	1	2	0	1	1	2	0	0	1	0	0	1	1	2	0	0	0	0	0
cell_type2_100	0	0	0	1	25	0	5	0	0	0	6	1	1	1	0	1	0	0	5	0	0	1	0	1	0	0	1	12	1	0	9	0	1	0	6	2	0	11	1	0	0	1	2	0	1	5	0	0	0	0	0	1	0	3	2	0	0	0	0	0	1	2	1	0	3	0	1	0	1	1	1	7	0	0	0	0	0	0	2	0	2	0	4	1	1	1	2	0	1	0	1	0	0	3	4	4	14	4	0	0
cell_type2_101	0	0	0	3	2	0	1	3	0	2	3	0	5	1	2	9	0	0	3	0	0	2	0	0	2	0	0	2	5	4	0	1	3	0	0	0	0	1	1	0	0	2	3	0	4	3	0	0	0	0	0	0	0	8	4	5	1	0	0	0	1	0	0	0	0	1	0	1	13	1	0	9	4	0	0	0	0	0	0	11	5	1	1	0	0	1	2	0	0	8	0	1	0	0	1	0	1	2	0	0
cell_type2_102	0	0	0	0	4	0	1	0	0	1	1	0	0	2	15	6	0	0	3	0	0	0	0	0	0	1	0	9	4	4	0	0	4	0	5	0	0	0	0	0	0	5	1	2	4	0	0	1	1	0	0	1	1	9	2	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	7	1	0	0	0	2	0	0	5	3	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0
cell_type2_103	2	1	0	0	2	0	1	0	0	0	1	0	2	0	0	3	1	0	0	0	0	0	0	2	0	2	1	8	0	3	2	0	0	0	1	1	0	3	1	0	0	0	5	2	3	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	2	8	3	0	0	0	3	0	0	1	0	0	2	0	1	1	5	1	2	2	2	0	0	0	1	0	4	0	0	0
cell_type2_104	0	0	0	1	1	0	5	1	0	0	2	0	0	3	3	6	0	1	5	1	0	0	0	2	0	4	0	0	1	3	0	1	2	1	1	3	0	3	0	0	0	1	1	0	4	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0	5	0	1	0	6	2	2	0	0	1	2	3	0	0	10	0	0	0	0	0	1	2	1	4	0
cell_type2_105	0	2	0	0	4	0	0	1	0	0	4	2	1	0	10	15	0	0	5	0	0	4	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	2	0	0	0	3	0	0	3	1	0	0	0	0	0	2	0	17	2	0	4	1	1	0	1	3	0	0	0	1	1	0	4	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0
cell_type2_106	0	0	0	0	8	0	0	0	0	0	1	0	0	0	2	6	0	0	3	0	0	0	0	0	1	1	0	3	0	1	0	0	1	0	11	0	1	6	0	0	0	0	1	6	5	4	0	0	0	0	1	5	0	25	3	0	0	0	0	2	10	0	2	0	3	0	0	0	3	1	0	0	2	1	6	0	0	0	0	0	10	0	1	0	0	0	3	4	2	1	0	0	0	0	0	0	7	0	0	1
cell_type2_107	0	4	0	0	1	0	1	3	0	0	1	0	0	2	0	3	0	0	4	1	0	2	0	0	0	0	0	10	0	1	2	0	0	0	6	0	1	1	2	3	0	0	0	0	10	6	0	0	0	1	0	5	0	14	5	0	0	0	1	1	6	0	0	0	2	0	0	0	6	0	0	9	2	0	1	0	0	0	0	0	11	1	0	1	7	0	4	1	1	1	0	0	0	0	0	2	5	3	0	1
cell_type2_108	1	0	1	0	4	0	0	0	1	0	0	0	1	0	3	5	0	4	2	10	0	0	0	0	0	0	0	2	17	2	0	0	1	0	1	0	1	5	1	0	0	2	4	1	5	2	0	0	0	0	0	1	3	10	0	1	1	0	0	0	1	0	0	1	1	0	0	0	6	0	1	0	0	0	0	1	0	1	0	5	5	0	0	0	2	1	9	0	0	1	4	0	0	0	3	0	0	8	0	0
cell_type2_109	0	2	0	0	0	1	0	0	0	0	3	1	0	0	18	9	0	1	2	1	0	1	0	0	0	0	2	12	2	2	0	0	2	1	0	0	1	4	0	0	0	5	3	2	3	2	0	0	0	1	0	0	0	10	1	0	3	0	1	0	7	0	0	0	0	2	0	0	0	0	0	6	0	2	0	2	1	0	0	2	1	0	0	0	5	0	0	0	1	9	2	0	0	3	0	0	0	1	1	0
cell_type2_110	0	5	0	0	10	0	3	2	0	0	1	0	0	2	0	3	0	1	7	0	0	0	1	0	0	0	0	2	0	4	1	1	0	0	0	0	0	5	0	0	0	3	0	2	0	0	2	0	1	0	0	4	0	11	2	0	0	0	3	0	1	0	0	1	1	3	0	1	4	0	2	6	1	3	0	0	0	0	0	0	9	0	2	0	1	0	0	0	0	3	0	0	1	1	0	0	0	2	0	0
cell_type2_111	0	1	0	0	3	1	1	0	0	2	0	0	2	0	7	3	0	1	4	1	0	1	1	0	0	0	0	9	1	10	0	0	1	0	1	1	0	4	4	2	0	0	2	0	7	4	0	0	0	7	0	7	0	7	0	0	3	0	1	0	1	0	0	0	0	0	0	0	5	0	0	3	1	1	0	2	1	1	0	16	13	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	5	1	0	0
cell_type2_112	0	0	0	2	18	0	1	0	0	0	3	0	0	2	1	6	0	0	3	13	0	2	0	0	0	0	0	6	1	2	0	1	5	0	1	0	1	2	1	0	0	0	0	8	6	3	0	0	2	0	3	3	1	8	0	2	1	0	1	0	0	0	3	0	0	0	1	0	1	0	0	1	0	1	0	4	0	4	0	1	4	0	0	0	0	1	0	2	1	2	6	0	0	0	0	0	0	1	0	0
cell_type2_113	0	1	0	2	2	0	1	1	1	3	7	0	0	0	2	1	0	0	0	7	0	0	0	2	6	14	0	1	0	3	0	1	0	0	7	8	1	6	5	0	0	2	0	1	8	0	0	1	0	0	1	4	1	6	2	0	0	0	0	1	10	0	2	0	3	0	1	1	3	1	0	4	0	0	1	0	0	0	1	0	3	0	1	0	2	0	1	1	1	1	0	0	0	0	1	1	2	3	1	0
cell_type2_114	0	2	0	0	3	1	2	0	0	2	3	0	0	0	0	2	1	3	0	3	0	0	0	2	0	0	0	2	1	4	1	2	0	0	19	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	11	0	0	0	0	1	1	2	5	0	0	0	5	0	3	0	0	1	0	0	0	0	1	4	3	0	0	0
cell_type2_115	0	0	0	0	5	0	0	0	0	0	3	0	4	2	2	4	0	0	2	2	0	1	3	0	1	1	1	35	30	3	3	0	1	1	3	0	2	5	1	0	0	5	2	5	3	2	0	0	1	0	0	1	0	9	0	2	2	0	0	0	0	0	0	1	2	1	0	0	1	0	0	25	0	0	0	0	0	1	0	1	4	0	0	2	0	2	1	0	0	5	1	0	0	0	0	0	0	11	0	0
cell_type2_116	0	0	0	1	2	0	1	7	0	0	2	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	1	3	4	0	0	1	1	1	0	0	0	0	0	0	0	4	6	1	1	4	0	1	0	1	0	1	0	6	1	0	9	0	0	0	4	3	0	0	0	0	3	0	8	1	1	11	0	2	0	0	0	2	0	1	4	0	0	0	3	0	2	0	0	12	3	0	0	0	0	4	0	1	0	0
cell_type2_117	0	0	0	0	2	1	2	0	0	0	6	0	1	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	5	1	0	0	4	0	0	0	1	5	1	0	0	1	2	1	2	0	0	0	0	1	0	3	0	8	2	0	6	0	1	0	0	0	0	1	0	0	0	0	3	0	1	7	0	2	0	1	0	0	0	9	12	0	0	1	0	0	3	0	1	2	2	3	0	0	0	0	0	2	2	0
cell_type2_118	1	4	0	6	2	0	7	4	0	1	2	0	0	2	4	6	0	3	5	1	0	0	0	1	0	0	0	6	8	1	0	1	1	1	1	2	2	0	1	0	0	3	1	1	2	3	0	0	0	0	0	0	0	14	0	1	2	1	1	0	0	1	0	0	1	0	1	0	2	0	1	5	2	0	0	0	0	0	0	0	0	0	2	0	7	2	0	0	0	3	9	0	0	1	0	0	2	0	1	0
cell_type2_119	0	1	0	0	3	0	1	0	0	0	2	0	0	0	3	9	0	1	3	5	0	0	0	0	0	0	0	1	9	0	0	0	1	0	0	0	0	1	1	1	0	4	3	4	3	5	0	0	3	1	0	3	0	6	0	1	1	0	1	0	0	2	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	1	0	5	14	1	1	0	1	1	0	1	0	2	0	0	0	0	10	0	0	0	1	1
cell_type2_120	1	1	0	1	16	0	0	1	0	1	5	0	2	0	0	5	0	0	2	10	0	0	0	1	0	2	0	5	0	0	0	0	0	0	3	0	0	7	6	0	0	1	1	1	5	1	0	1	0	0	0	15	0	8	0	0	1	0	0	0	1	0	0	0	0	0	3	0	10	0	0	4	4	0	0	0	0	1	0	2	6	0	1	0	16	0	5	1	0	1	3	0	0	0	0	0	0	0	0	0
cell_type2_121	0	1	0	0	4	0	0	0	0	0	2	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	5	1	0	1	0	2	7	0	8	0	0	0	0	1	4	1	0	0	0	0	0	1	2	0	2	2	2	0	0	0	0	8	1	0	0	2	0	0	2	4	1	0	2	6	0	0	0	2	1	1	2	0	2	0	0	8	0	7	2	0	1	2	0	0	0	0	0	1	0	0	0
cell_type2_122	0	5	0	1	6	0	3	1	0	0	0	0	0	0	3	6	0	2	3	0	0	0	0	0	0	0	0	11	8	1	0	2	3	0	0	0	3	7	2	0	0	10	1	0	2	2	0	0	4	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	1	0	2	0	0	11	0	0	0	1	0	1	0	3	6	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	2	5	0	0
cell_type2_123	0	0	0	0	4	0	2	0	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0	0	1	0	1	1	4	1	4	0	1	0	3	0	1	0	1	0	0	9	2	3	4	0	0	0	0	0	0	1	0	11	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	9	6	0	0	0	5	0	4	1	0	1	3	0	0	0	3	0	2	0	0	0
cell_type2_124	0	2	0	0	2	0	5	3	0	0	0	0	0	2	4	5	0	4	2	0	1	2	1	0	0	2	0	4	5	0	0	0	5	2	0	0	0	2	0	0	0	3	2	5	4	1	0	0	1	0	0	0	0	3	0	0	2	0	0	0	3	1	0	0	2	5	0	0	5	0	1	2	6	2	0	0	6	2	0	1	3	1	1	0	1	0	3	2	0	1	4	0	0	0	0	0	1	2	1	0
cell_type2_125	0	2	0	0	0	0	2	0	0	1	1	0	3	0	0	1	0	0	8	2	0	1	0	1	1	0	0	1	0	0	8	4	6	0	5	8	0	0	0	0	0	0	2	0	9	2	1	0	0	0	1	1	0	10	0	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0	1	0	2	0	1	0	0	0	0	1	6	0	0	0	0	2	4	1	1	0	0	0	0	0	0	4	0	3	0	0
cell_type2_126	0	3	0	0	14	0	1	4	0	0	0	1	0	0	2	5	1	1	1	0	0	4	6	0	0	2	0	9	7	0	0	2	0	0	1	0	0	9	0	0	0	2	0	0	5	3	0	2	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	1	4	0	0	9	0	0	0	0	0	0	7	2	1	1	5	2	0	0	0	1	0	0	1	0	4	0	1	1	0	0	0	0	1	0	0
cell_type2_127	2	2	0	1	4	0	5	0	0	0	2	0	2	0	4	3	0	1	1	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	1	1	0	0	5	0	1	6	0	0	0	0	0	0	5	1	6	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	4	0	0	4	4	1	0	1	0	1	0	1	4	1	0	1	0
cell_type2_128	0	0	0	0	2	0	0	2	0	0	1	0	0	1	1	3	0	1	5	7	0	0	0	1	0	0	0	4	7	3	4	0	0	0	2	0	0	18	1	2	0	5	0	0	3	3	1	0	3	1	0	0	0	20	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	4	13	1	0	0	1	0	4	1	1	5	3	0	0	0	1	0	0	16	0	0
cell_type2_129	1	0	0	0	3	1	7	0	0	0	0	0	4	0	2	1	0	5	1	0	0	2	1	0	0	0	0	3	6	5	0	1	0	0	1	0	0	1	0	0	0	4	2	2	5	0	0	2	0	1	0	0	1	10	0	0	1	0	0	0	0	1	0	0	0	2	1	0	5	0	0	21	1	0	0	0	0	0	0	2	11	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0
cell_type2_130	0	0	0	5	25	0	4	3	0	1	3	1	1	0	7	3	1	4	1	4	0	1	0	0	0	0	0	5	2	4	0	0	0	0	0	1	0	0	1	0	0	0	0	2	5	2	0	1	0	0	0	5	0	9	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	2	1	0	0	0	0	3	0	4	16	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0
cell_type2_131	1	0	0	1	2	0	5	1	1	1	1	0	0	0	0	1	0	0	3	0	0	2	0	5	2	0	0	3	1	5	0	2	0	0	4	0	0	1	1	0	0	0	6	0	1	1	0	0	1	0	0	4	1	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	5	0	2	11	0	0	0	0	0	0	0	3	0	0	1	1	1	0	5	0	0	2	4	0	0	0	4	3	4	0	1	1
cell_type2_132	0	5	0	0	4	0	6	2	0	0	3	0	0	0	1	2	0	4	3	11	0	4	1	0	0	0	0	2	2	0	0	0	2	0	1	0	0	11	0	3	0	1	0	0	5	3	0	1	0	0	0	4	0	9	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	2	3	0	2	0	0	0	2	0	6	9	0	2	3	1	0	0	1	0	3	2	0	0	0	2	2	1	0	0	0
cell_type2_133	0	1	0	0	11	0	0	0	0	0	1	1	2	2	3	4	0	2	1	0	0	0	1	0	0	2	0	5	1	4	0	3	0	0	0	1	0	0	1	0	0	9	4	3	2	9	0	0	0	0	0	1	0	3	2	0	0	0	2	0	0	0	0	0	0	0	6	0	7	0	2	5	4	1	0	3	0	0	0	4	3	0	0	0	0	0	0	4	0	5	3	0	0	0	0	10	9	2	0	0
cell_type2_134	1	4	0	3	6	0	8	3	0	0	3	0	0	0	1	2	0	0	2	0	0	0	0	2	0	4	1	4	1	1	10	0	0	0	2	1	0	14	1	1	0	1	2	2	10	0	0	0	1	0	2	8	0	3	1	0	0	0	0	0	3	1	2	0	3	0	7	0	0	1	0	0	7	0	1	0	0	0	0	3	6	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0
cell_type2_135	0	0	0	1	8	0	0	0	0	0	2	0	1	0	7	2	1	0	1	3	0	3	2	0	0	0	0	5	7	0	0	1	3	0	2	0	1	8	0	0	0	1	0	0	6	3	0	0	1	0	0	1	0	3	1	0	0	1	1	0	2	0	0	0	0	1	0	1	6	0	2	5	0	0	0	1	0	1	0	0	10	0	0	0	2	0	4	0	1	3	1	0	0	0	3	0	2	1	5	0
cell_type2_136	0	0	0	0	7	0	3	0	0	0	1	0	0	0	0	3	0	0	0	15	0	0	0	1	3	7	0	4	0	11	3	2	0	0	1	1	0	1	4	0	0	0	0	0	0	1	0	1	0	0	0	4	0	1	0	0	0	0	1	1	18	0	0	0	3	1	0	1	7	0	0	2	4	2	0	0	5	0	2	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	1	4	0	0	0
cell_type2_137	0	0	0	0	8	0	4	0	1	0	0	0	0	3	4	3	0	0	2	5	0	1	0	1	1	0	0	3	1	2	0	0	0	0	1	0	1	3	1	1	0	6	0	8	2	1	0	0	1	0	0	2	0	10	0	0	1	0	1	0	0	0	0	0	0	1	1	0	6	1	0	4	1	1	0	2	2	2	0	1	5	0	0	2	8	0	6	2	2	1	2	0	0	0	0	0	1	0	2	0
cell_type2_138	0	7	0	2	5	0	2	0	0	0	4	0	0	0	0	2	0	0	0	1	0	1	0	1	0	4	0	1	0	0	0	2	2	0	6	1	0	1	1	1	0	0	0	3	2	0	0	0	0	0	0	2	0	1	9	0	0	0	0	1	10	0	7	0	0	0	0	1	8	0	0	8	12	0	1	1	2	2	0	0	0	0	2	0	4	0	1	1	0	1	2	0	0	0	0	0	2	0	0	0
cell_type2_139	0	1	0	4	4	0	0	1	1	0	3	0	0	0	1	0	0	1	0	13	0	1	0	1	0	1	0	6	8	2	0	1	1	0	2	1	0	2	0	0	0	5	0	0	1	0	0	4	1	0	0	1	0	3	0	2	0	0	1	0	0	1	0	0	0	0	2	1	2	0	2	3	0	2	0	0	0	1	0	0	11	0	1	0	0	0	0	0	0	1	2	0	0	1	1	0	3	5	0	0
cell_type2_140	1	3	0	0	2	0	0	0	0	0	1	0	0	0	0	4	0	0	1	1	0	2	0	0	0	1	7	3	0	1	0	0	7	2	0	2	1	24	0	3	0	7	0	3	1	4	0	0	4	0	1	4	0	13	0	0	0	0	0	0	1	2	1	0	0	0	3	0	3	0	2	0	0	1	0	0	3	1	0	16	4	2	1	0	0	0	0	0	0	1	2	0	0	0	2	0	0	1	0	0
cell_type2_141	0	6	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	3	6	1	0	1	0	3	1	2	1	3	3	0	3	1	2	0	3	2	0	0	0	0	0	0	2	4	3	1	0	0	0	0	0	3	0	2	0	0	0	0	0	1	4	1	0	0	0	0	2	0	1	0	0	0	5	0	0	0	0	0	0	2	5	0	0	0	5	0	1	1	0	1	1	0	0	0	0	0	2	4	1	1
cell_type2_142	0	1	1	0	0	0	3	2	1	2	3	0	3	0	3	5	0	0	1	5	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	1	2	0	0	0	0	0	0	1	13	1	2	1	0	0	0	0	1	0	0	5	0	3	0	6	3	0	0	1	2	0	6	0	3	0	2	5	0	0	1	4	0	0	0	2	1	0	0	0	1	0	0	1	1	0	0
cell_type2_143	3	14	0	0	2	0	1	0	0	0	5	0	0	2	2	2	0	5	2	4	0	1	1	0	0	0	0	4	18	0	1	0	2	0	1	0	0	2	0	0	0	0	0	1	5	3	0	1	5	0	0	4	1	14	2	0	0	0	1	0	1	1	3	1	3	5	0	0	6	0	0	7	2	1	0	0	0	0	0	0	13	0	1	0	2	0	0	2	0	1	0	2	0	2	0	0	0	0	0	0
cell_type2_144	0	2	1	0	12	0	2	0	0	0	0	0	0	0	11	3	0	0	2	1	0	0	0	0	0	1	0	8	6	0	7	4	0	0	1	1	0	0	0	0	0	2	0	1	2	0	0	1	5	0	0	0	0	10	1	0	1	0	0	0	0	2	0	0	2	0	1	0	8	0	0	0	1	0	0	1	0	1	0	4	5	2	0	0	1	0	0	0	3	5	3	0	0	0	0	0	0	0	0	0
cell_type2_145	1	0	0	0	7	0	6	2	0	2	3	0	0	1	0	3	1	0	4	4	0	3	2	0	0	0	0	4	1	6	0	0	0	2	1	0	0	0	0	1	0	8	1	0	1	2	0	0	1	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	4	0	1	2	0	1	0	5	4	1	0	2	1	0	0	0	1	1	4	1	0	3	0	0	0	0	0	0	5	3	1	0
cell_type2_146	0	0	0	4	2	0	3	6	0	0	3	2	1	0	4	3	0	0	1	0	0	0	0	0	0	5	0	2	3	7	0	0	3	0	4	1	1	0	1	0	0	0	2	5	2	1	0	0	0	0	0	3	0	4	4	0	0	0	1	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	3	0	3	1	1	1	0	0	0	0	1	0	1	4	0	0	0
cell_type2_147	1	0	0	4	11	0	0	1	0	0	1	0	0	0	0	2	0	0	3	1	0	0	0	3	0	0	0	5	10	1	2	0	0	0	11	0	0	5	0	0	0	1	0	0	7	0	0	0	2	0	0	10	0	11	0	2	0	0	2	0	5	0	2	0	2	0	1	0	2	0	2	20	7	0	0	0	0	0	0	0	3	0	0	0	7	0	5	3	0	0	0	0	1	0	2	0	0	0	0	0
cell_type2_148	0	4	0	0	6	0	2	2	0	0	5	0	0	2	4	4	0	13	1	0	0	0	0	0	0	0	1	7	4	3	0	2	2	0	1	3	0	2	3	0	0	3	1	12	0	2	0	0	0	0	1	1	1	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	5	0	1	0	0	1	0	4	2	4	0	3	9	0	1	0	0	0	1	0	2	3	8	0	0	1	2	0	1	5	6	0
cell_type2_149	2	4	0	5	8	0	1	1	1	0	1	0	0	1	4	3	0	0	1	0	0	0	2	0	2	0	0	1	4	3	0	1	3	0	1	0	0	3	0	1	0	2	1	0	4	0	0	0	1	0	0	0	0	7	2	1	0	0	2	0	0	1	0	0	2	2	2	0	1	0	0	1	0	0	0	0	9	1	0	2	8	0	0	0	0	0	2	1	0	2	0	0	0	0	3	0	0	10	1	0
cell_type2_150	0	4	0	4	15	0	3	0	0	0	5	0	1	0	1	0	1	0	4	0	0	2	1	0	1	2	0	10	0	1	1	2	0	0	6	0	2	2	0	1	0	0	1	2	1	2	0	0	0	0	0	4	0	1	0	0	0	0	0	0	2	3	0	0	0	0	1	0	2	0	0	9	6	0	1	4	0	0	0	0	4	0	2	0	3	2	2	1	0	1	0	0	0	0	1	3	1	0	2	1
cell_type2_151	1	10	0	0	5	0	0	1	0	0	1	0	5	0	1	0	0	0	3	1	0	5	0	0	0	0	0	7	13	1	0	1	6	1	2	0	0	4	0	0	0	5	2	0	7	0	1	0	0	1	0	0	0	7	1	0	3	0	1	0	0	1	0	1	0	0	0	0	5	0	0	15	1	2	0	3	0	1	0	4	6	0	0	0	0	1	0	0	3	4	2	0	0	0	1	0	2	1	0	0
cell_type2_152	0	2	0	0	18	0	3	1	0	0	4	0	0	0	0	4	0	0	4	2	0	2	0	0	0	1	2	2	1	0	2	1	2	0	8	0	0	8	1	0	0	0	3	2	10	1	0	0	0	0	1	1	0	3	3	0	0	0	0	1	7	0	2	0	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	5	0	0	1	0	8	0	0	0	0	5	0	0	0	0	1	0	4	0	0	0
cell_type2_153	0	3	0	0	7	0	1	0	3	0	3	0	0	1	5	4	1	1	3	3	0	0	3	3	0	0	0	3	3	1	0	0	3	0	0	1	0	4	0	0	0	4	0	2	7	1	0	0	1	0	0	6	0	16	2	0	5	0	1	0	5	0	0	0	0	1	0	0	3	0	1	1	3	0	0	1	0	2	0	3	9	0	2	0	0	1	1	0	1	1	3	0	0	0	0	0	1	7	1	0
cell_type2_154	0	3	0	0	4	0	0	1	0	1	4	0	1	0	0	2	0	1	0	1	0	2	0	0	0	0	0	2	2	1	0	0	2	0	0	0	2	1	0	0	0	4	2	0	6	1	0	0	4	1	0	6	0	17	5	3	0	1	1	0	4	0	0	1	0	0	1	0	1	0	1	2	0	1	0	0	6	0	0	2	11	0	0	0	2	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0
cell_type2_155	0	0	0	0	7	1	3	6	0	1	1	1	3	4	2	5	0	1	7	1	0	0	1	0	0	0	0	1	3	2	0	0	1	0	3	0	0	6	0	0	0	2	0	3	0	1	0	0	1	0	0	0	0	11	0	2	0	0	0	0	4	2	0	1	0	0	2	0	2	0	0	0	0	0	0	2	2	1	0	3	2	0	0	3	10	2	3	0	0	7	2	0	2	1	0	1	1	0	1	0
cell_type2_156	0	0	0	0	9	0	1	4	1	0	2	0	0	0	5	0	0	2	0	3	0	0	0	0	0	0	0	4	12	1	1	2	0	0	0	0	0	1	1	0	0	5	1	0	2	0	0	0	0	0	0	1	0	10	6	0	0	0	1	0	0	3	0	1	1	0	5	0	0	0	0	1	0	0	1	5	2	1	0	6	8	1	0	0	0	1	1	0	5	3	1	0	0	0	0	1	0	0	1	0
cell_type2_157	0	1	0	0	3	0	2	0	0	1	5	0	0	0	3	1	0	1	3	1	0	1	2	0	0	3	1	5	4	0	0	0	0	1	0	0	0	0	0	0	0	3	1	8	2	2	0	0	1	0	0	2	0	7	0	1	1	0	0	0	0	1	6	0	0	0	0	0	3	0	1	4	1	0	0	0	0	0	0	6	9	0	1	4	1	1	2	1	0	4	1	1	1	0	1	0	0	0	1	0
cell_type2_158	0	7	0	0	8	0	0	0	1	2	0	3	2	0	3	2	0	0	7	1	0	1	3	0	0	0	0	5	3	0	0	0	1	0	2	0	0	8	0	0	0	9	1	0	4	2	0	0	0	0	0	1	1	11	0	0	0	0	1	0	0	0	0	0	0	2	3	0	4	0	0	1	0	5	0	0	0	0	0	8	0	0	1	0	0	0	4	4	0	3	0	0	0	0	1	1	0	0	0	0
cell_type2_159	0	0	0	0	5	0	1	2	0	0	1	0	0	0	0	3	0	0	4	1	0	0	0	4	0	0	2	2	0	2	0	1	3	0	5	0	1	1	1	0	0	2	0	1	3	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	2	0	6	0	1	0	0	0	2	0	0	8	3	0	0	0	0	1	3	3	0	0	0	6	0	0	3	1	0	0	2	0	0	1	0	1	1	1	0	0
