gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type2_95	0	0	4	2	0	7	0	1	1	0	6	0	0	0	0	1	0	3	0	0	0	5	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	2	6	2	1	0	0	0	0	0	0	0	1	0	0	4	5	1	9	0	1	2	0	0	0	1	4	1	0	0	5	0	4	1	0	0	0	0	0	0	3	0	0	0	0	0	6	10	0	3	0	2	0	0	1	0	10	0	1	0	1
cell_type2_96	0	2	1	1	0	2	2	0	0	1	11	0	0	0	3	0	0	0	4	0	0	0	0	4	3	0	0	2	4	1	5	0	0	1	0	5	5	2	0	1	1	0	0	1	0	0	1	4	0	0	1	0	0	0	3	7	0	1	0	1	0	0	0	0	1	4	1	0	1	11	0	0	0	1	1	0	0	0	0	6	5	0	0	1	0	1	1	5	0	0	3	0	1	1	1	6	0	0	0	0
cell_type2_97	0	0	0	2	3	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	1	1	1	2	0	0	1	0	3	4	0	0	3	1	0	0	1	0	0	0	0	6	0	5	0	4	3	0	0	0	0	1	0	0	0	3	0	3	1	2	1	1	0	0	0	6	2	0	1	0	0	2	1	2	1	0	2	0	2	0	0	1	4	1	0	3
cell_type2_98	0	0	0	3	0	1	0	0	2	0	6	2	1	1	4	0	2	7	0	0	3	2	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	5	0	0	1	9	0	12	0	0	1	0	1	1	0	2	0	0	3	7	0	4	0	8	0	0	0	0	0	1	0	0	4	2	0	7	0	0	0	1	1	0	2	2	2	0	0	7	2	0	1	4	3	0	4	5	1	0	0	7	3	0	0	0
cell_type2_99	0	2	0	3	0	2	0	0	1	0	3	1	9	0	3	0	1	1	0	0	2	3	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	1	1	0	0	1	0	0	0	0	0	2	3	0	28	2	4	0	0	1	0	0	1	0	0	0	0	0	1	11	2	0	2	0	0	2	0	0	0	0	0	0	0
cell_type2_100	0	0	0	3	0	3	0	0	0	0	3	3	0	0	1	2	0	2	0	0	0	0	0	0	1	0	1	1	2	4	0	0	0	0	0	4	0	6	0	0	0	1	0	10	0	0	0	1	5	0	0	6	0	0	2	0	0	0	0	11	0	0	1	0	0	1	0	0	2	10	0	4	1	3	0	0	0	0	0	1	1	1	0	1	0	5	2	5	2	0	0	0	3	1	2	21	1	1	0	0
cell_type2_101	0	0	0	2	0	12	2	0	0	0	0	1	1	0	3	1	2	0	2	0	1	0	0	0	0	0	0	0	6	1	4	1	0	0	0	13	2	1	0	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	2	1	0	7	0	4	1	0	1	0	1	10	1	0	0	3	0	1	2	2	0	0	1	0	0	0	1	0	0	2	0	2	3	5	1	0	0	1	4	0	0	6	0	0	0	0
cell_type2_102	1	1	0	0	3	2	0	0	1	0	5	0	4	0	1	0	2	0	0	0	1	3	0	1	0	0	0	0	4	0	1	0	0	0	0	3	0	4	0	0	2	0	0	1	0	0	1	0	5	0	1	2	0	0	5	6	0	7	0	0	0	0	0	1	8	0	0	0	0	0	0	7	0	1	0	0	0	0	0	2	0	0	0	6	0	3	1	0	1	0	4	6	1	0	0	0	1	0	0	0
cell_type2_103	0	0	2	4	0	0	0	0	1	0	6	0	0	0	2	0	0	0	0	0	0	0	5	0	1	4	2	0	0	0	4	0	0	0	0	1	7	6	0	0	0	3	0	3	0	1	0	0	0	0	0	7	2	0	1	1	0	0	0	1	0	0	3	4	0	0	5	1	0	6	0	0	2	6	2	0	4	2	0	2	0	0	0	1	0	0	0	5	1	0	2	3	1	0	0	8	2	0	0	0
cell_type2_104	0	0	0	2	0	6	2	0	1	0	9	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	1	6	2	1	0	0	0	0	1	1	5	0	2	0	5	2	2	0	0	1	0	0	0	0	0	0	0	2	15	0	2	0	1	0	0	1	1	0	5	0	0	0	5	0	7	0	1	0	1	1	2	1	1	3	0	0	3	0	5	3	6	0	0	1	21	0	0	1	4	0	0	0	0
cell_type2_105	0	1	0	0	1	3	1	1	0	0	2	0	1	4	0	0	1	2	0	0	1	0	0	0	0	0	0	0	3	5	3	0	0	0	1	0	0	2	0	1	0	6	2	1	0	0	0	1	0	0	0	3	0	0	5	2	0	7	0	1	0	0	1	1	0	2	0	0	0	4	0	10	0	1	0	0	0	0	0	0	2	0	0	1	0	3	8	2	3	0	0	0	0	0	1	0	1	0	0	0
cell_type2_106	0	0	0	4	1	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	9	0	1	0	1	0	0	2	0	1	0	0	0	0	1	1	1	0	0	4	3	1	2	0	0	0	3	0	0	0	0	0	0	1	3	0	3	0	6	1	0	1	0	1	1	0	0	0	1	0	12	0	2	0	0	0	2	0	1	1	1	0	1	0	0	1	6	2	0	2	0	2	0	2	5	5	0	0	1
cell_type2_107	0	0	0	2	0	12	1	0	0	0	7	0	0	1	0	2	0	0	2	0	0	5	0	0	3	0	1	0	14	0	3	0	0	0	0	0	1	2	0	0	0	3	1	9	0	3	1	0	0	0	2	3	0	0	0	0	0	4	1	2	0	0	0	0	0	2	0	1	3	1	0	0	0	7	1	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	2	0	2	0	9	0	1	0	2
cell_type2_108	1	0	0	0	0	3	2	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	9	0	13	0	0	0	3	0	0	1	0	0	0	1	4	0	3	0	1	3	0	0	2	0	2	0	0	0	2	0	0	1	1	0	0	4	0	0	1	0	0	0	5	0	0	5	2	3	1	0	1	0	0	0	2	1	0	1	1
cell_type2_109	0	1	1	1	0	1	1	0	0	0	3	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	3	2	1	0	0	0	0	2	0	4	0	0	1	1	0	2	0	0	0	0	1	0	0	5	0	0	0	14	0	3	0	2	1	0	0	4	0	1	0	0	2	3	0	20	0	4	0	0	2	1	0	0	0	0	0	0	0	2	1	1	0	0	3	0	0	0	0	2	1	0	0	0
cell_type2_110	0	0	0	1	0	5	1	0	0	0	4	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	4	0	1	9	0	2	8	1	0	0	0	0	1	1	0	6	0	5	1	1	0	0	0	0	0	3	0	0	0	15	0	1	0	4	0	0	1	0	1	0	1	0	0	1	1	0	2	4	1	2	1	0	1	0	0	19	2	0	0	0
cell_type2_111	0	0	2	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	1	6	1	2	1	0	0	0	4	2	11	0	0	0	7	1	2	0	0	0	0	1	0	1	1	0	0	1	0	2	3	0	2	1	0	0	1	0	2	0	0	2	11	0	13	1	3	0	0	0	0	0	0	1	0	0	3	0	0	1	4	0	0	0	13	2	0	1	5	5	0	0	0
cell_type2_112	0	0	0	1	0	13	3	0	0	0	9	0	0	1	1	0	1	0	1	0	0	3	0	0	1	0	0	0	2	1	4	0	0	0	0	2	0	0	0	0	0	0	1	7	0	6	0	0	0	0	4	2	0	0	0	6	0	1	0	0	3	0	0	1	0	2	0	0	1	2	0	1	2	4	0	0	0	0	0	4	1	0	0	3	0	4	3	2	0	0	0	0	0	0	0	0	6	0	0	0
cell_type2_113	0	0	0	7	0	0	3	0	0	0	9	1	0	1	0	0	0	1	0	2	1	6	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	1	0	5	0	7	0	0	0	2	0	0	1	0	2	0	4	2	0	1	0	4	2	0	0	0	0	2	1	0	0	4	0	8	1	0	0	0	0	1	0	1	1	0	0	1	0	2	1	13	0	0	2	1	8	0	1	2	1	2	0	0
cell_type2_114	1	0	4	1	0	1	2	0	0	0	3	0	0	0	1	2	0	0	0	0	0	7	0	7	1	2	0	0	11	0	2	0	2	0	0	9	1	6	0	0	0	2	0	5	0	0	1	5	0	1	0	9	0	0	10	4	0	0	0	1	1	0	1	2	5	4	0	0	3	4	0	0	0	1	0	1	0	0	0	2	1	0	0	1	0	1	8	1	1	1	0	5	3	0	0	7	4	0	0	1
cell_type2_115	0	0	0	3	0	10	0	1	0	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	4	0	1	3	1	2	1	0	0	0	1	1	0	1	0	0	0	5	0	3	0	3	0	2	1	3	0	4	0	0	1	4	0	3	0	1	0	0	0	0	1	0	0	1	1	5	0	18	0	0	0	0	2	0	0	1	4	0	0	4	2	4	9	4	0	1	0	0	5	0	0	4	4	0	0	0
cell_type2_116	0	0	0	1	2	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	2	1	1	0	0	0	1	4	0	0	0	2	0	1	1	0	0	8	0	3	0	0	0	0	0	2	2	1	2	4	0	10	0	1	1	1	1	0	1	2	0	0	0	0	0	0	2	9	2	0	0	0	0	0	0	6	0	0	1	0
cell_type2_117	0	0	0	4	1	3	2	0	0	0	2	0	0	0	1	1	1	2	0	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	3	3	6	0	0	3	1	0	0	0	0	1	0	2	3	0	0	0	3	0	0	1	0	1	4	0	0	0	13	0	7	1	0	0	1	0	0	1	0	3	0	0	1	0	5	1	3	3	0	0	0	3	0	0	7	0	2	0	1
cell_type2_118	0	0	0	1	0	3	2	0	0	0	13	2	0	0	0	0	5	0	0	0	0	6	0	0	0	2	2	0	0	2	11	1	0	0	0	1	0	0	0	0	0	6	4	4	0	0	0	3	1	1	0	15	0	0	0	0	1	2	0	0	0	0	0	1	0	1	5	0	0	20	0	10	0	1	0	2	0	0	0	2	0	1	0	2	0	1	5	4	2	1	0	2	0	0	0	12	0	0	0	0
cell_type2_119	3	0	0	3	0	1	0	0	0	0	7	0	1	0	0	0	0	2	0	0	0	1	0	0	0	1	2	0	0	0	2	0	0	0	1	7	0	1	0	0	1	3	0	2	0	0	0	0	0	0	1	1	0	0	0	2	1	2	0	7	5	0	0	1	1	1	0	0	0	4	0	6	1	0	0	0	0	1	0	5	1	0	0	0	0	2	3	6	1	0	1	0	0	0	1	0	0	1	0	0
cell_type2_120	0	0	0	0	1	8	0	0	0	0	3	0	2	0	0	0	2	2	1	1	3	0	0	2	1	0	0	0	10	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	5	2	1	0	0	0	1	0	0	0	7	0	0	0	13	0	1	0	4	0	6	1	1	0	0	1	16	0	0	0	0	7	2	0	3	0	0	0	0	0	1	5	0	3	0	4	0	0	0	0	2	1	0	1	2
cell_type2_121	0	0	2	2	0	4	0	0	0	0	1	0	0	0	0	0	2	2	0	0	2	1	0	0	1	1	0	2	2	2	3	0	0	0	0	0	5	0	0	0	0	1	0	4	0	0	0	5	0	0	3	0	0	0	0	18	0	2	0	0	0	0	0	0	1	2	0	0	3	4	0	2	0	1	0	1	0	0	2	1	0	0	0	1	0	2	5	3	5	0	4	5	1	0	0	0	1	0	0	0
cell_type2_122	1	0	1	2	1	6	1	0	3	0	8	0	1	0	1	0	0	0	2	0	1	0	0	0	2	0	1	0	5	1	0	0	0	0	0	12	5	4	0	0	0	0	0	7	0	0	1	8	0	0	1	5	0	0	2	0	1	4	0	2	0	0	0	1	0	2	0	0	0	6	0	1	0	1	0	0	0	0	0	1	3	0	0	1	1	3	3	6	6	0	2	2	0	0	0	3	1	1	0	0
cell_type2_123	0	0	0	1	0	1	0	0	1	0	11	0	4	0	1	0	0	3	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	3	0	2	0	5	0	5	0	0	0	0	0	1	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	1	1	0	0	10	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	4	3	8	0	0	4	0	2	0	1	7	1	1	0	0
cell_type2_124	0	0	0	0	0	3	4	0	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	4	0	1	0	0	0	0	0	4	0	0	0	8	0	3	4	0	0	0	0	0	0	2	0	0	0	3	0	3	8	1	1	0	1	0	0	0	0	12	2	1	0	0
cell_type2_125	0	0	1	1	4	8	1	0	1	0	2	1	0	0	1	0	0	3	0	0	1	0	0	0	0	1	1	1	5	0	2	1	0	0	1	2	0	1	3	0	2	1	0	9	0	1	1	1	0	0	0	2	0	0	0	13	0	3	0	8	0	0	1	0	0	0	0	0	1	0	0	22	2	4	0	0	0	3	4	3	0	0	0	0	0	1	5	3	1	0	2	0	1	2	0	0	5	0	0	0
cell_type2_126	3	1	0	1	0	10	1	0	0	0	6	0	0	0	0	0	0	2	0	0	0	2	0	2	2	0	0	1	1	0	3	0	1	0	1	2	3	0	2	0	0	4	0	10	0	0	0	3	1	0	0	0	0	0	0	5	0	6	1	0	0	0	0	1	0	2	0	1	0	4	0	0	2	3	0	0	0	0	0	2	0	0	0	3	0	1	3	15	1	0	4	0	3	0	0	8	0	0	0	0
cell_type2_127	0	1	2	0	0	4	0	0	1	0	8	1	3	0	1	0	0	0	1	0	0	1	1	1	2	0	0	3	1	2	3	3	0	0	0	1	0	3	0	0	5	0	2	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	2	2	0	0	0	2	3	3	1	1	6	0	3	0	0	0	1	0	1	0	4	3	0	0	1	2	1	1	1	1	0	3	0	3	0	0	3	1	0	0	0
cell_type2_128	5	0	0	7	1	1	0	0	1	0	6	0	0	0	3	0	3	0	0	1	0	0	0	0	0	2	0	1	4	2	1	0	2	0	0	1	1	1	0	0	0	2	0	2	0	0	0	1	1	0	1	1	0	0	4	3	1	0	0	4	0	0	0	0	0	3	0	0	0	0	0	8	0	3	0	0	0	0	0	0	2	0	0	1	0	2	2	1	1	0	0	0	1	2	1	8	0	0	0	0
cell_type2_129	1	0	0	1	0	2	2	0	0	0	1	1	0	1	2	0	0	1	1	0	1	2	1	2	2	3	0	2	1	0	8	2	0	0	2	0	2	13	0	0	0	4	0	15	0	0	3	2	0	1	2	6	0	0	1	5	0	5	0	1	0	0	0	0	0	1	1	0	0	3	0	1	0	0	1	0	0	2	1	1	0	0	1	0	0	1	4	7	1	1	1	0	0	0	0	4	2	0	0	0
cell_type2_130	0	1	0	0	0	2	2	0	1	0	9	0	0	0	1	0	0	1	0	1	0	4	0	0	0	0	0	1	2	1	3	0	0	0	1	0	1	0	0	0	3	9	0	1	0	0	0	2	0	0	1	3	0	0	1	0	0	0	0	2	0	0	2	2	0	0	0	1	0	3	0	10	1	2	0	0	2	0	0	3	1	0	0	1	0	0	3	3	0	0	2	0	0	0	0	7	1	0	0	1
cell_type2_131	0	0	1	2	1	2	2	0	1	1	4	0	1	0	4	2	0	0	0	0	2	1	0	1	2	3	0	0	4	0	2	0	0	0	0	0	0	4	2	1	0	5	0	0	0	0	4	2	2	0	0	8	0	0	0	1	0	1	0	2	0	0	1	3	1	1	0	0	1	8	0	5	2	0	1	0	2	3	0	2	0	0	0	3	0	2	6	1	0	0	0	0	1	0	2	2	0	0	0	0
cell_type2_132	1	0	0	3	3	4	1	0	0	0	27	0	3	0	0	0	0	0	0	0	0	0	1	2	1	6	0	0	1	3	6	0	0	0	0	3	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	3	0	3	0	0	0	6	0	1	1	2	1	2	0	0	0	4	2	0	0	1	0	1	2	5	2	0	0	2	2	0	0	7	4	1	1	0
cell_type2_133	0	0	1	1	1	1	0	0	0	0	0	1	3	0	0	0	2	1	1	0	3	3	0	0	0	0	1	0	4	0	2	0	0	0	0	0	1	1	2	1	0	4	0	3	0	0	0	0	1	0	0	5	0	0	2	5	0	3	0	2	0	0	5	0	4	2	0	2	0	1	0	9	0	0	1	0	0	0	0	5	0	0	0	0	0	0	7	5	2	0	0	0	0	0	0	0	0	0	0	0
cell_type2_134	0	0	0	1	0	6	0	0	1	0	6	2	0	1	0	3	0	1	7	2	0	0	0	0	0	2	0	2	3	2	5	0	0	0	0	3	5	0	1	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	11	0	4	0	2	0	0	0	0	2	0	0	1	0	5	0	2	0	2	0	0	3	0	0	5	0	1	0	10	0	0	0	5	2	0	1	0	0	1	0	3	1	0	0	0
cell_type2_135	0	1	0	2	0	9	1	0	0	0	4	0	1	0	0	1	0	0	0	0	0	2	0	0	5	2	0	1	0	0	1	0	0	0	2	1	3	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	2	5	0	2	0	0	0	0	1	1	0	1	1	0	0	1	0	4	2	3	0	0	3	3	0	0	3	0	0	3	0	2	0	11	0	0	3	1	1	0	0	5	0	0	0	0
cell_type2_136	0	0	0	2	0	0	6	0	0	1	1	1	0	1	2	0	1	1	0	0	2	1	2	3	1	1	1	0	0	1	3	1	0	0	0	5	0	3	2	1	5	0	1	5	0	0	0	0	0	0	0	1	0	0	1	4	0	5	0	4	1	0	0	0	1	2	0	1	1	1	0	6	0	1	0	0	1	0	0	2	1	0	0	0	0	1	2	4	0	0	1	9	0	1	0	3	0	0	0	0
cell_type2_137	0	0	1	0	0	9	0	0	0	0	8	0	0	1	0	0	0	1	2	0	0	9	0	0	2	0	0	1	4	3	3	0	0	0	0	0	4	6	0	0	0	1	1	1	0	0	5	1	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	1	0	0	1	6	0	2	0	0	0	2	0	0	0	2	0	0	0	4	0	4	1	5	2	1	0	8	1	0	0	0	1	0	0	0
cell_type2_138	1	0	0	1	0	0	0	0	0	0	10	0	0	1	0	0	1	1	1	0	0	0	0	1	4	0	0	0	5	1	5	0	0	0	1	3	1	0	0	0	2	1	0	0	0	0	3	0	0	0	3	10	0	1	0	0	0	1	0	3	0	0	0	0	0	3	3	0	2	7	0	3	0	2	0	1	2	0	0	3	0	0	0	0	0	2	7	7	0	0	2	5	2	0	0	10	5	0	0	0
cell_type2_139	0	0	0	2	2	3	1	0	0	0	6	0	1	0	3	1	0	1	3	0	3	5	1	0	6	4	0	1	4	7	0	0	0	0	1	11	2	1	0	0	0	2	1	0	0	0	0	0	0	0	1	5	0	0	1	3	0	5	0	3	0	0	2	0	0	0	3	0	0	6	0	16	0	1	0	0	0	2	0	3	0	0	0	0	1	0	1	2	1	0	1	0	4	0	0	4	2	0	2	0
cell_type2_140	0	0	0	3	0	5	0	0	2	1	16	0	2	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	3	1	4	1	0	0	0	0	0	4	0	2	1	6	0	4	0	0	0	0	0	0	0	5	0	0	6	3	0	5	0	1	0	0	1	1	0	2	0	0	0	4	0	6	2	3	0	0	0	1	0	4	1	0	0	0	0	3	2	5	3	2	2	2	1	0	0	7	3	0	0	0
cell_type2_141	0	0	0	1	1	6	1	0	1	0	5	0	0	0	1	0	0	1	2	1	0	1	1	0	0	1	1	2	2	2	1	0	0	0	0	4	1	11	1	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	9	4	0	0	0	7	0	22	0	0	0	0	0	3	0	2	0	0	0	0	0	1	17	0	0	1	0	0	4	0	0	0	0	0	0	0
cell_type2_142	0	0	0	3	0	1	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	8	0	9	1	0	0	0	2	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	4	0	0	4	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	13	1	8	0	0	1	1	0	1	0	0	0	0	0	6	13	0	2	0	0	0	4	0	0	2	0	0	0	0
cell_type2_143	0	1	0	0	0	5	5	0	0	0	5	0	2	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	11	0	0	0	0	4	2	0	5	0	0	0	1	0	0	0	3	0	0	1	2	0	6	0	4	2	0	0	0	0	4	1	1	1	1	0	22	1	0	0	0	1	5	0	4	0	0	1	0	0	2	8	0	2	0	2	0	6	0	0	2	0	0	1	0
cell_type2_144	2	2	1	2	1	8	0	0	2	0	2	0	1	1	1	1	0	2	1	0	0	5	0	0	1	0	0	3	2	0	0	1	0	0	0	0	2	2	0	0	0	4	1	0	0	3	0	2	0	0	1	7	0	0	1	1	0	2	0	4	0	0	0	5	0	5	0	0	2	8	0	0	0	3	0	2	0	0	0	1	0	0	0	6	0	3	3	8	1	1	3	2	0	0	0	12	2	0	0	0
cell_type2_145	0	0	0	2	0	8	0	0	0	0	1	0	1	2	0	0	0	0	1	0	1	0	0	0	1	9	3	0	24	2	1	2	0	1	0	1	0	4	1	1	2	2	0	3	0	0	0	0	0	0	0	2	0	0	2	3	0	2	0	1	0	0	0	0	0	0	0	0	1	13	0	13	0	2	0	0	4	1	0	2	0	0	0	1	0	2	3	0	1	0	1	0	3	0	0	0	0	0	0	0
cell_type2_146	0	1	1	0	0	4	1	0	1	0	4	0	0	1	1	0	0	0	2	5	0	1	2	0	0	0	0	3	1	0	4	0	0	0	1	2	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	1	0	0	1	4	0	5	0	5	2	0	0	0	0	5	2	0	1	2	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	1	5	0	0	0	2	0	0	0	0	4	2	0	0	0
cell_type2_147	0	0	0	1	0	2	13	0	0	0	3	0	2	0	2	0	2	2	5	0	0	5	0	0	3	0	1	0	2	0	2	0	0	0	0	2	0	2	5	0	1	5	0	14	0	0	0	2	5	0	0	4	0	1	5	7	0	5	0	6	0	0	1	0	0	1	0	0	2	11	0	17	0	7	0	0	1	0	0	0	0	0	0	0	0	4	0	0	2	0	1	0	1	0	0	0	0	0	0	0
cell_type2_148	0	0	1	1	1	0	7	0	0	0	4	2	0	0	1	0	0	2	0	0	3	0	0	1	2	0	0	1	1	1	10	0	0	0	0	3	0	0	0	0	0	4	2	0	0	1	0	0	1	0	0	6	0	0	0	2	0	1	0	9	2	0	0	3	6	0	0	2	1	0	0	0	0	1	0	0	0	2	0	4	0	0	0	1	0	0	0	6	4	0	1	0	6	0	0	6	2	3	0	0
cell_type2_149	0	0	0	0	0	2	5	0	0	0	18	0	0	0	0	0	1	0	1	1	1	0	0	1	3	0	0	0	11	1	0	0	0	0	0	1	2	3	0	0	0	0	1	2	0	1	3	0	0	1	0	5	0	0	2	1	2	6	0	4	1	0	0	0	0	2	0	0	0	0	0	23	0	8	0	0	3	2	0	3	0	0	0	0	0	5	2	0	1	0	2	0	0	0	0	0	1	0	1	0
cell_type2_150	2	1	0	4	0	3	2	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	1	3	4	0	0	4	0	0	0	0	2	0	0	3	1	0	3	0	0	1	0	0	6	3	1	0	0	1	17	0	4	2	0	0	1	2	0	0	3	0	0	0	1	1	5	1	4	2	0	3	2	3	0	0	14	0	1	0	3
cell_type2_151	0	0	1	0	0	1	0	0	0	0	11	0	0	0	2	0	0	0	7	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	8	0	2	2	0	0	3	0	1	0	0	0	0	4	0	0	3	0	0	0	3	0	4	0	1	2	0	1	0	0	0	0	1	4	3	0	8	0	0	0	0	0	0	0	2	3	1	0	2	0	0	0	2	2	2	0	1	5	2	0	1	0	3	1	0
cell_type2_152	0	0	0	1	0	0	1	0	0	0	11	1	1	0	0	0	0	2	0	0	0	3	0	1	0	2	0	0	2	0	4	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	3	0	0	4	5	0	1	1	10	0	1	0	0	0	2	1	2	2	6	0	9	1	0	0	0	0	0	0	0	0	0	0	2	0	1	3	3	1	0	1	5	0	0	0	7	3	2	0	2
cell_type2_153	0	2	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	1	0	0	0	1	0	0	2	2	0	0	3	3	0	0	0	0	0	2	0	3	0	1	0	2	0	2	0	0	1	2	7	0	0	3	0	0	3	5	0	4	0	1	0	0	1	0	3	1	0	1	0	6	0	19	0	5	2	0	0	3	0	5	0	0	0	3	0	1	2	1	0	0	0	0	0	1	0	8	0	0	0	0
cell_type2_154	0	0	0	5	0	3	1	0	1	0	10	0	2	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	1	1	0	0	2	1	1	2	0	0	0	3	2	7	0	0	0	1	5	0	0	6	0	0	0	1	0	0	0	3	1	0	1	0	0	0	1	0	0	2	0	11	4	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	2	1	0	0	0
cell_type2_155	1	1	2	1	0	11	0	0	0	0	3	4	0	0	0	0	0	3	0	0	0	3	2	0	1	0	1	0	5	1	0	0	1	0	1	2	1	1	7	1	2	2	0	2	0	0	10	3	1	0	4	5	1	0	0	25	0	1	0	7	4	0	0	1	0	1	0	0	1	0	0	5	0	4	1	0	1	0	0	0	9	0	0	2	1	3	1	3	0	1	0	1	0	0	0	11	0	3	0	2
cell_type2_156	2	0	0	1	0	7	6	0	1	0	14	0	1	0	4	0	0	1	1	0	2	0	0	0	0	4	0	1	10	3	3	2	0	0	1	0	0	0	0	0	0	2	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	1	3	2	0	6	0	0	1	4	0	1	0	1	0	0	0	0	1	2	0	0	0	1	0	4	3	11	0	0	4	0	1	0	0	8	0	0	0	1
cell_type2_157	0	1	2	5	2	8	0	0	1	0	4	1	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	3	0	0	3	0	3	0	2	0	0	4	7	0	2	0	0	0	2	5	0	0	12	0	0	1	3	0	4	0	18	1	0	0	0	0	4	0	0	1	4	0	10	0	1	0	0	2	1	0	10	0	0	0	1	0	1	2	1	2	0	0	0	2	0	0	0	1	1	0	0
cell_type2_158	0	2	0	2	0	7	0	0	0	0	6	0	0	1	4	0	0	0	2	0	0	1	1	0	2	4	0	0	1	0	2	0	0	2	1	1	0	5	0	0	2	0	0	12	0	0	0	2	0	0	2	2	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	1	4	0	0	1	1	5	1	7	1	0	0	0	0	0	1	0	0	2	0	0
cell_type2_159	2	1	2	7	0	6	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	1	0	3	0	1	5	0	0	0	4	0	0	0	5	0	0	0	2	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	3	3	0	0	0	0	0	1	2	2	1	2	4	3	0	0	0	1	0	1	3
